CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn,ChurnProb,RiskTier,ChurnPred
C01967,Male,59,0,No,No,27,Yes,No,No,No,Yes,Two year,Yes,36.51,968.53,Bank transfer,0,0,0.0161,Low,0.0
C01968,Male,40,0,Yes,Yes,34,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,60.51,2060.75,Credit card,1,1,,Unknown,
C01969,Male,69,1,Yes,No,60,No,Fiber optic,Yes,No,Yes,One year,No,65.24,3907.21,Mailed check,2,0,,Unknown,
C01970,Female,59,0,Yes,No,11,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,62.9,670.92,Credit card,2,0,,Unknown,
C01971,Male,36,0,No,Yes,59,Yes,No,No,Yes,No,Month-to-month,Yes,18.0,1068.68,Electronic check,1,0,,Unknown,
C01972,Female,72,1,Yes,Yes,66,Yes,No,No,No,Yes,One year,No,18.0,1163.74,Credit card,0,0,,Unknown,
C01973,Male,67,1,No,Yes,49,Yes,No,Yes,No,No,Month-to-month,Yes,18.0,896.39,Bank transfer,0,0,,Unknown,
C01974,Male,51,0,No,No,25,Yes,DSL,No,Yes,No,One year,Yes,60.59,1529.52,Electronic check,0,0,,Unknown,
C01975,Female,18,0,No,Yes,40,Yes,DSL,Yes,Yes,No internet service,One year,Yes,36.16,1448.81,Electronic check,0,0,,Unknown,
C01976,Male,51,0,Yes,Yes,4,Yes,DSL,Yes,Yes,Yes,One year,Yes,60.07,234.23,Electronic check,1,0,,Unknown,
C01977,Male,57,0,No,Yes,67,Yes,DSL,No internet service,No internet service,Yes,One year,Yes,35.78,2411.64,Credit card,2,0,,Unknown,
C01978,Female,38,0,Yes,No,25,Yes,DSL,No internet service,No,Yes,Two year,No,51.77,1310.6,Credit card,1,0,,Unknown,
C01979,Female,26,0,No,Yes,5,Yes,No,No internet service,Yes,Yes,Month-to-month,No,20.13,90.94,Electronic check,2,0,0.3395,Medium,0.0
C01980,Female,50,0,Yes,Yes,57,Yes,DSL,No,No,No internet service,Two year,No,61.8,3526.27,Electronic check,0,0,0.0072,Low,0.0
C01981,Female,63,0,No,No,47,Yes,DSL,Yes,No,No,Month-to-month,Yes,58.92,2761.13,Mailed check,3,1,,Unknown,
C01982,Female,36,0,No,No,45,Yes,No,No internet service,No,Yes,Month-to-month,Yes,18.0,819.2,Credit card,0,0,0.063,Low,0.0
C01983,Female,44,0,Yes,Yes,4,Yes,No,No,No internet service,Yes,Two year,Yes,21.9,72.83,Electronic check,0,0,,Unknown,
C01984,Female,18,0,Yes,No,54,Yes,DSL,No internet service,No,No,Month-to-month,No,58.73,3175.44,Credit card,3,0,0.1344,Low,0.0
C01985,Male,58,0,Yes,No,46,Yes,DSL,No,Yes,Yes,Two year,Yes,27.16,1247.39,Electronic check,2,0,,Unknown,
C01986,Female,67,1,No,Yes,57,Yes,No,No,No internet service,Yes,One year,Yes,19.68,1139.55,Mailed check,0,0,,Unknown,
C01987,Male,62,0,Yes,No,59,Yes,No,Yes,Yes,No,Two year,Yes,24.02,1406.57,Electronic check,2,0,,Unknown,
C01988,Male,42,0,No,No,16,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,104.73,1681.14,Bank transfer,3,0,,Unknown,
C01989,Male,20,0,No,No,15,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,98.97,1476.07,Electronic check,3,0,,Unknown,
C01990,Female,46,0,No,Yes,66,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,105.63,6941.18,Credit card,0,0,,Unknown,
C01991,Male,71,1,Yes,No,38,Yes,No,No,No,No,Month-to-month,Yes,30.44,1151.66,Mailed check,3,0,,Unknown,
C01992,Female,22,0,Yes,No,32,Yes,DSL,Yes,No internet service,No,One year,Yes,47.46,1531.43,Electronic check,2,0,,Unknown,
C01993,Male,30,0,Yes,No,21,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,83.77,1772.5,Electronic check,3,0,0.0709,Low,0.0
C01994,Female,65,1,No,No,46,Yes,No,Yes,Yes,No internet service,One year,No,31.3,1427.63,Electronic check,2,0,,Unknown,
C01995,Female,50,0,Yes,No,54,Yes,Fiber optic,No internet service,Yes,No,One year,No,88.08,4775.95,Mailed check,2,0,0.0389,Low,0.0
C01996,Female,27,0,Yes,No,1,Yes,DSL,Yes,No,No,Two year,Yes,73.12,98.56,Credit card,3,1,,Unknown,
C01997,Male,19,0,Yes,Yes,40,Yes,Fiber optic,Yes,No,No,Month-to-month,No,77.68,3088.72,Electronic check,1,1,,Unknown,
C01998,Female,41,0,No,No,71,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.9,5391.29,Credit card,2,0,,Unknown,
C01999,Male,51,0,No,No,20,Yes,DSL,No,Yes,No internet service,One year,No,96.74,1956.1,Electronic check,3,0,,Unknown,
C02000,Female,65,1,Yes,No,20,Yes,Fiber optic,No,No,No,One year,Yes,51.37,1053.38,Electronic check,7,1,,Unknown,
C02001,Male,68,1,Yes,Yes,63,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,71.78,4526.43,Credit card,0,0,,Unknown,
C02002,Female,44,0,Yes,Yes,5,Yes,No,No internet service,No,Yes,Month-to-month,No,18.0,112.24,Mailed check,1,1,,Unknown,
C02003,Female,42,0,Yes,Yes,29,Yes,DSL,No,Yes,Yes,Month-to-month,No,64.23,1888.87,Mailed check,3,1,,Unknown,
C02004,Female,71,1,No,No,33,Yes,No,Yes,No,Yes,One year,Yes,34.57,1152.12,Bank transfer,2,0,,Unknown,
C02005,Female,62,0,Yes,No,57,Yes,Fiber optic,Yes,No,No,Month-to-month,No,56.21,3198.35,Mailed check,1,0,,Unknown,
C02006,Male,29,0,No,No,10,Yes,No,No,No,No,One year,Yes,39.88,406.27,Electronic check,1,0,,Unknown,
C02007,Female,56,0,No,No,31,Yes,No,No,Yes,Yes,One year,Yes,22.99,699.2,Bank transfer,2,0,,Unknown,
C02008,Male,58,0,No,Yes,11,Yes,No,No,No,No internet service,Two year,Yes,23.67,248.01,Bank transfer,6,1,,Unknown,
C02009,Female,31,0,Yes,No,56,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,23.72,1297.34,Mailed check,2,0,,Unknown,
C02010,Male,73,1,No,No,45,Yes,Fiber optic,Yes,Yes,No,Two year,No,83.78,3787.73,Mailed check,7,1,,Unknown,
C02011,Female,34,0,Yes,Yes,36,Yes,DSL,Yes,No,No,One year,Yes,73.53,2668.44,Electronic check,0,0,,Unknown,
C02012,Female,49,0,Yes,No,28,Yes,DSL,No,No,Yes,Month-to-month,Yes,44.11,1197.26,Electronic check,1,0,,Unknown,
C02013,Female,46,0,No,No,11,No,Fiber optic,No,No,No internet service,Month-to-month,No,93.26,1016.38,Electronic check,1,1,,Unknown,
C02014,Female,57,0,Yes,No,66,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,95.04,6260.56,Credit card,1,0,,Unknown,
C02015,Male,69,1,Yes,No,46,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,66.06,3048.89,Electronic check,4,1,,Unknown,
C02016,Female,40,0,Yes,Yes,23,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,32.35,743.88,Bank transfer,2,0,,Unknown,
C02017,Female,39,0,Yes,Yes,30,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,69.82,2107.61,Bank transfer,2,0,0.1268,Low,0.0
C02018,Female,60,0,No,Yes,52,Yes,DSL,Yes,No,Yes,Two year,Yes,68.69,3572.61,Mailed check,1,0,,Unknown,
C02019,Female,72,1,No,No,52,Yes,DSL,No,No,No,Month-to-month,No,49.23,2565.16,Bank transfer,3,1,,Unknown,
C02020,Female,69,1,No,No,33,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,89.5,2954.23,Mailed check,0,0,,Unknown,
C02021,Male,60,0,Yes,No,22,Yes,Fiber optic,Yes,No,Yes,One year,Yes,60.02,1343.81,Bank transfer,1,0,,Unknown,
C02022,Female,58,0,Yes,No,47,Yes,No,No internet service,No,No internet service,Two year,Yes,24.91,1150.99,Credit card,1,0,,Unknown,
C02023,Female,61,0,Yes,No,47,Yes,Fiber optic,No,Yes,No,Two year,Yes,91.77,4297.92,Electronic check,3,0,,Unknown,
C02024,Female,71,1,No,No,43,No,No,No,No internet service,No,Two year,Yes,24.53,1037.37,Credit card,2,0,,Unknown,
C02025,Male,18,0,No,No,6,Yes,DSL,No internet service,No,Yes,Two year,Yes,50.51,311.86,Mailed check,0,0,,Unknown,
C02026,Female,51,0,No,Yes,34,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,58.8,1966.42,Bank transfer,2,1,,Unknown,
C02027,Female,19,0,No,No,44,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,97.22,4238.85,Credit card,3,0,,Unknown,
C02028,Male,50,0,No,No,68,Yes,DSL,No internet service,No,Yes,Month-to-month,No,26.18,1793.86,Electronic check,0,0,,Unknown,
C02029,Male,40,0,Yes,No,38,Yes,No,No,No,Yes,Two year,No,18.0,656.36,Bank transfer,1,0,,Unknown,
C02030,Male,35,0,No,No,25,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,26.41,642.29,Credit card,1,0,,Unknown,
C02031,Female,68,1,No,No,40,Yes,DSL,No internet service,Yes,Yes,One year,Yes,36.26,1423.22,Electronic check,2,0,,Unknown,
C02032,Male,58,0,No,No,13,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,96.13,1235.36,Mailed check,0,0,0.1507,Low,0.0
C02033,Female,50,0,Yes,Yes,7,Yes,Fiber optic,Yes,Yes,No internet service,Two year,Yes,89.32,683.81,Electronic check,1,0,,Unknown,
C02034,Female,68,1,No,No,49,Yes,DSL,No,No,No internet service,Month-to-month,Yes,29.8,1453.47,Bank transfer,2,0,0.1917,Low,0.0
C02035,Male,23,0,Yes,Yes,71,Yes,Fiber optic,No,No,No internet service,Two year,Yes,100.78,7155.1,Electronic check,2,0,0.0412,Low,0.0
C02036,Male,54,0,No,Yes,61,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,68.14,4136.21,Credit card,2,0,,Unknown,
C02037,Male,26,0,No,Yes,42,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,28.77,1205.99,Electronic check,0,0,0.0452,Low,0.0
C02038,Female,31,0,No,No,3,Yes,DSL,Yes,No,No,One year,No,53.58,180.21,Bank transfer,1,1,,Unknown,
C02039,Male,28,0,Yes,No,71,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,103.76,7369.32,Credit card,1,0,0.3931,Medium,0.0
C02040,Male,49,0,Yes,No,32,Yes,DSL,No,No,Yes,Month-to-month,Yes,66.87,2180.07,Mailed check,1,0,,Unknown,
C02041,Male,53,0,No,No,21,No,DSL,Yes,No,No internet service,Month-to-month,No,52.09,1078.43,Bank transfer,4,1,,Unknown,
C02042,Male,61,0,No,Yes,64,Yes,Fiber optic,Yes,No,No,One year,Yes,73.1,4635.4,Credit card,1,0,,Unknown,
C02043,Female,43,0,No,No,53,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,93.29,4952.42,Electronic check,6,1,,Unknown,
C02044,Female,71,1,Yes,Yes,54,Yes,Fiber optic,No,No,No,One year,Yes,87.99,4760.1,Bank transfer,0,0,,Unknown,
C02045,Male,39,0,No,No,20,Yes,No,No internet service,Yes,Yes,One year,No,26.9,539.41,Credit card,1,0,,Unknown,
C02046,Male,26,0,No,No,71,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,42.78,3010.27,Electronic check,2,0,,Unknown,
C02047,Male,20,0,Yes,No,33,No,Fiber optic,No,No,Yes,Month-to-month,No,85.11,2797.82,Bank transfer,1,0,,Unknown,
C02048,Female,25,0,Yes,No,38,Yes,DSL,No,No,Yes,Month-to-month,Yes,42.7,1626.47,Credit card,0,0,0.028,Low,0.0
C02049,Male,43,0,No,No,54,Yes,No,No internet service,No,Yes,Month-to-month,Yes,43.19,2337.1,Credit card,3,0,,Unknown,
C02050,Female,41,0,Yes,Yes,47,Yes,DSL,No,No internet service,No,Two year,No,62.22,2937.52,Mailed check,2,0,,Unknown,
C02051,Female,66,1,No,No,13,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,58.59,741.81,Mailed check,3,0,,Unknown,
C02052,Male,25,0,No,Yes,22,Yes,Fiber optic,Yes,Yes,Yes,One year,No,71.8,1541.61,Electronic check,0,0,0.0345,Low,0.0
C02053,Male,32,0,Yes,No,26,Yes,Fiber optic,Yes,No,No,Two year,Yes,95.51,2479.62,Mailed check,2,0,,Unknown,
C02054,Male,73,1,Yes,No,68,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,78.03,5318.18,Bank transfer,3,0,,Unknown,
C02055,Female,19,0,No,No,51,Yes,No,No,Yes,Yes,One year,Yes,34.41,1728.36,Bank transfer,1,0,,Unknown,
C02056,Male,42,0,No,No,27,No,Fiber optic,Yes,No internet service,Yes,Two year,Yes,113.89,3106.81,Credit card,0,0,,Unknown,
C02057,Male,29,0,No,Yes,53,Yes,Fiber optic,Yes,Yes,Yes,One year,No,69.07,3654.06,Mailed check,2,0,,Unknown,
C02058,Male,48,0,No,No,53,Yes,No,No,No internet service,No,Month-to-month,No,19.44,1053.2,Bank transfer,0,0,,Unknown,
C02059,Male,73,1,No,No,28,Yes,Fiber optic,Yes,No,No internet service,One year,No,61.95,1769.97,Electronic check,2,0,,Unknown,
C02060,Male,30,0,No,No,29,Yes,DSL,No,No,No,Two year,No,57.81,1643.82,Electronic check,5,1,,Unknown,
C02061,Female,39,0,No,No,64,Yes,No,Yes,No,No,One year,Yes,18.0,1161.78,Electronic check,2,0,,Unknown,
C02062,Male,43,0,No,Yes,40,Yes,Fiber optic,Yes,Yes,No,One year,Yes,56.28,2287.59,Bank transfer,2,0,,Unknown,
C02063,Male,63,0,Yes,Yes,11,Yes,No,No,No,No internet service,One year,Yes,46.36,500.9,Credit card,1,0,,Unknown,
C02064,Male,74,1,Yes,No,52,Yes,Fiber optic,Yes,Yes,No,One year,No,71.26,3744.38,Credit card,0,0,,Unknown,
C02065,Female,23,0,No,No,42,Yes,DSL,No,Yes,Yes,Month-to-month,No,45.22,1919.28,Credit card,3,0,0.1976,Low,0.0
C02066,Male,45,0,Yes,Yes,37,No,No,Yes,No,Yes,Two year,Yes,18.95,694.45,Credit card,2,1,0.0257,Low,0.0
C02067,Male,60,0,No,No,52,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,54.55,2835.66,Bank transfer,2,0,,Unknown,
C02068,Male,18,0,No,Yes,65,Yes,No,No,No,Yes,Two year,Yes,27.11,1730.94,Mailed check,1,1,,Unknown,
C02069,Female,63,0,Yes,No,24,Yes,No,No,No,No,Month-to-month,No,45.64,1081.78,Credit card,3,1,,Unknown,
C02070,Female,31,0,Yes,No,30,Yes,No,No,No internet service,No,One year,No,18.76,576.22,Electronic check,2,0,,Unknown,
C02071,Female,47,0,No,No,14,Yes,DSL,No,No internet service,No,Two year,No,40.02,554.81,Electronic check,1,0,,Unknown,
C02072,Female,73,1,Yes,Yes,46,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,90.41,4165.7,Mailed check,0,0,,Unknown,
C02073,Female,54,0,No,Yes,29,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,No,60.4,1774.69,Bank transfer,0,0,,Unknown,
C02074,Male,74,1,No,No,25,Yes,Fiber optic,No,Yes,Yes,One year,No,107.24,2703.32,Bank transfer,3,0,0.1747,Low,0.0
C02075,Male,52,0,No,No,50,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,77.09,3862.21,Bank transfer,4,1,,Unknown,
C02076,Male,29,0,No,Yes,29,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,67.06,1933.49,Bank transfer,3,0,0.1914,Low,0.0
C02077,Female,57,0,No,No,33,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,83.07,2745.01,Mailed check,1,0,0.1343,Low,0.0
C02078,Female,53,0,Yes,Yes,32,Yes,No,Yes,No,Yes,Two year,Yes,28.96,931.39,Mailed check,0,0,,Unknown,
C02079,Female,35,0,Yes,No,19,Yes,DSL,Yes,Yes,No,Two year,Yes,48.12,901.48,Electronic check,1,0,,Unknown,
C02080,Female,22,0,Yes,No,9,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,97.08,881.22,Bank transfer,1,0,,Unknown,
C02081,Male,54,0,No,Yes,59,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,74.79,4396.47,Electronic check,0,0,,Unknown,
C02082,Male,50,0,Yes,No,7,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,30.35,212.1,Credit card,0,0,,Unknown,
C02083,Male,62,0,Yes,No,24,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,77.52,1848.62,Electronic check,3,1,,Unknown,
C02084,Female,25,0,Yes,No,48,Yes,Fiber optic,No,No,No internet service,One year,No,67.54,3232.62,Mailed check,2,0,,Unknown,
C02085,Female,48,0,Yes,No,10,Yes,Fiber optic,Yes,No,Yes,One year,Yes,63.25,650.81,Mailed check,2,1,,Unknown,
C02086,Male,64,0,Yes,No,47,Yes,Fiber optic,No internet service,No,No,One year,No,90.94,4292.5,Electronic check,0,0,,Unknown,
C02087,Male,68,1,No,No,53,Yes,No,No,No,No internet service,Month-to-month,Yes,29.95,1584.09,Bank transfer,1,1,,Unknown,
C02088,Female,71,1,Yes,Yes,48,Yes,No,No internet service,No,Yes,Month-to-month,No,18.0,889.26,Credit card,4,1,,Unknown,
C02089,Female,30,0,No,No,22,Yes,DSL,No,No,Yes,Month-to-month,No,54.33,1210.21,Electronic check,6,1,0.9977,High,1.0
C02090,Female,27,0,Yes,Yes,2,Yes,Fiber optic,Yes,Yes,No,One year,No,78.88,169.67,Credit card,1,0,,Unknown,
C02091,Female,50,0,Yes,Yes,64,No,No,No,Yes,Yes,Month-to-month,No,28.77,1839.77,Mailed check,1,0,,Unknown,
C02092,Male,44,0,Yes,No,24,Yes,DSL,No,Yes,No,Month-to-month,Yes,69.71,1686.4,Electronic check,4,1,,Unknown,
C02093,Male,31,0,No,Yes,58,Yes,Fiber optic,No,No,Yes,One year,Yes,96.24,5573.23,Electronic check,0,0,,Unknown,
C02094,Female,23,0,No,No,15,No,Fiber optic,No internet service,No,No,Month-to-month,No,86.16,1296.94,Mailed check,2,1,0.4384,Medium,0.0
C02095,Female,26,0,Yes,No,12,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,58.4,725.61,Electronic check,1,0,,Unknown,
C02096,Female,37,0,No,Yes,56,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes,86.65,4871.01,Bank transfer,1,0,,Unknown,
C02097,Female,60,0,Yes,No,67,Yes,No,No,No,No,Month-to-month,No,18.0,1194.4,Credit card,2,0,,Unknown,
C02098,Female,21,0,No,No,62,Yes,DSL,Yes,Yes,Yes,One year,No,60.93,3800.08,Electronic check,1,0,0.0297,Low,0.0
C02099,Male,23,0,No,No,54,Yes,DSL,No internet service,No,No internet service,Two year,Yes,64.15,3440.14,Credit card,3,0,,Unknown,
C02100,Male,33,0,Yes,No,18,Yes,No,No,No internet service,Yes,Month-to-month,Yes,20.94,376.41,Electronic check,4,1,,Unknown,
C02101,Female,67,1,Yes,No,65,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,33.81,2220.7,Credit card,1,0,,Unknown,
C02102,Female,74,1,Yes,No,48,Yes,Fiber optic,Yes,No,No,One year,Yes,90.52,4329.11,Mailed check,1,0,,Unknown,
C02103,Male,43,0,No,No,13,Yes,Fiber optic,Yes,No,No,One year,Yes,79.88,1044.95,Electronic check,1,0,,Unknown,
C02104,Female,20,0,Yes,Yes,10,Yes,DSL,No,No,No internet service,Two year,Yes,52.15,530.86,Electronic check,2,0,,Unknown,
C02105,Male,18,0,No,No,62,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,22.58,1425.97,Electronic check,1,0,0.0896,Low,0.0
C02106,Male,66,1,Yes,Yes,20,Yes,DSL,No internet service,No internet service,No,Two year,No,63.6,1262.34,Credit card,0,0,,Unknown,
C02107,Female,43,0,No,Yes,55,Yes,No,No,No,Yes,Month-to-month,No,20.87,1164.58,Electronic check,3,0,,Unknown,
C02108,Female,22,0,Yes,Yes,10,Yes,Fiber optic,No,No,No,Month-to-month,No,84.62,832.34,Mailed check,1,0,,Unknown,
C02109,Male,65,1,No,No,20,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,53.16,1056.15,Electronic check,1,0,,Unknown,
C02110,Male,48,0,Yes,No,21,Yes,Fiber optic,No,No,Yes,Month-to-month,No,67.83,1424.55,Electronic check,2,0,,Unknown,
C02111,Female,37,0,Yes,No,20,Yes,No,No,Yes,No,Month-to-month,No,18.0,357.66,Electronic check,1,0,0.0945,Low,0.0
C02112,Female,43,0,Yes,No,48,Yes,No,No,No,No,Month-to-month,Yes,27.25,1327.39,Bank transfer,2,0,,Unknown,
C02113,Male,30,0,No,No,65,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,79.56,5220.31,Bank transfer,0,0,0.0546,Low,0.0
C02114,Female,71,1,Yes,No,65,Yes,DSL,No,No,Yes,One year,Yes,85.14,5534.3,Electronic check,2,0,,Unknown,
C02115,Male,62,0,No,No,53,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,69.7,3694.72,Credit card,0,0,0.0877,Low,0.0
C02116,Female,29,0,No,No,15,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,77.58,1198.03,Mailed check,3,1,0.4995,Medium,0.0
C02117,Male,59,0,Yes,Yes,69,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,64.67,4510.87,Bank transfer,3,0,0.1797,Low,0.0
C02118,Female,28,0,Yes,No,39,No,DSL,No,No,No,One year,No,45.51,1772.04,Electronic check,2,0,,Unknown,
C02119,Female,43,0,Yes,No,39,Yes,No,No,No,No,Two year,No,30.03,1177.89,Mailed check,1,0,,Unknown,
C02120,Female,60,0,Yes,No,50,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,104.18,5182.21,Credit card,2,0,0.1854,Low,0.0
C02121,Female,20,0,Yes,Yes,55,Yes,DSL,Yes,No,No,Two year,No,43.21,2361.61,Mailed check,2,0,,Unknown,
C02122,Female,59,0,No,No,68,Yes,DSL,No,No,Yes,One year,No,65.61,4429.17,Mailed check,2,0,,Unknown,
C02123,Female,30,0,Yes,No,42,Yes,DSL,No,No,No,Two year,Yes,75.38,3160.15,Mailed check,2,0,,Unknown,
C02124,Female,57,0,Yes,Yes,44,Yes,Fiber optic,No,No,No,Month-to-month,Yes,83.08,3689.3,Electronic check,2,0,,Unknown,
C02125,Female,46,0,No,No,53,Yes,DSL,Yes,No,No internet service,Month-to-month,No,51.66,2720.59,Electronic check,2,0,,Unknown,
C02126,Female,19,0,Yes,No,19,Yes,Fiber optic,No,No,Yes,One year,Yes,67.11,1262.56,Bank transfer,3,0,0.105,Low,0.0
C02127,Female,61,0,No,No,22,Yes,DSL,Yes,No,No,One year,Yes,55.88,1238.96,Bank transfer,1,0,0.0518,Low,0.0
C02128,Female,32,0,No,No,45,No,DSL,No,Yes,No,Two year,No,80.18,3576.89,Electronic check,3,0,,Unknown,
C02129,Female,72,1,Yes,No,5,Yes,DSL,No,No,No,Two year,No,60.23,307.87,Mailed check,2,0,0.0562,Low,0.0
C02130,Male,65,1,No,No,23,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.28,1681.42,Electronic check,2,1,,Unknown,
C02131,Female,28,0,No,No,51,No,Fiber optic,Yes,No internet service,Yes,One year,Yes,63.1,3213.03,Bank transfer,5,1,,Unknown,
C02132,Male,52,0,No,Yes,70,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,87.88,6120.36,Bank transfer,3,0,,Unknown,
C02133,Female,38,0,No,No,37,Yes,Fiber optic,No,No,No,One year,No,103.17,3802.81,Credit card,0,0,,Unknown,
C02134,Male,52,0,No,No,29,Yes,Fiber optic,No internet service,No,No,One year,No,63.06,1826.35,Bank transfer,0,0,,Unknown,
C02135,Female,49,0,No,Yes,32,Yes,Fiber optic,No internet service,No internet service,No,One year,No,95.68,3059.47,Bank transfer,3,0,,Unknown,
C02136,Male,34,0,No,Yes,49,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,41.19,2014.43,Bank transfer,0,0,,Unknown,
C02137,Female,55,0,No,Yes,39,Yes,Fiber optic,No,Yes,Yes,Two year,No,62.56,2484.73,Mailed check,3,1,,Unknown,
C02138,Female,32,0,No,No,2,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,49.21,113.04,Credit card,3,1,,Unknown,
C02139,Male,69,1,No,No,39,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,80.94,3123.37,Mailed check,0,0,,Unknown,
C02140,Female,71,1,Yes,No,29,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,77.39,2216.78,Mailed check,7,1,,Unknown,
C02141,Male,27,0,No,Yes,50,Yes,No,No,No,Yes,Month-to-month,Yes,22.5,1151.91,Credit card,4,1,,Unknown,
C02142,Female,59,0,Yes,No,63,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,96.9,6104.94,Credit card,3,0,,Unknown,
C02143,Female,70,1,Yes,Yes,69,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,74.72,5181.2,Mailed check,1,0,,Unknown,
C02144,Male,25,0,Yes,No,44,Yes,DSL,No,No,Yes,Month-to-month,Yes,54.21,2406.03,Credit card,1,0,,Unknown,
C02145,Male,60,0,Yes,Yes,26,Yes,No,No,No,No internet service,Month-to-month,No,35.08,906.66,Mailed check,1,0,,Unknown,
C02146,Male,71,1,No,No,32,Yes,DSL,No,No,Yes,Month-to-month,No,72.88,2335.6,Mailed check,1,0,,Unknown,
C02147,Male,30,0,Yes,No,13,Yes,DSL,No,No internet service,No,Two year,Yes,72.97,937.08,Credit card,2,0,,Unknown,
C02148,Male,51,0,No,No,67,Yes,DSL,No internet service,No,No,Month-to-month,Yes,65.88,4433.39,Bank transfer,1,1,,Unknown,
C02149,Female,63,0,No,Yes,61,Yes,No,No internet service,Yes,No,Month-to-month,No,20.05,1225.84,Electronic check,2,0,,Unknown,
C02150,Female,37,0,Yes,Yes,61,No,No,No,No internet service,Yes,One year,No,36.6,2257.45,Mailed check,1,0,,Unknown,
C02151,Male,31,0,Yes,No,24,Yes,DSL,No,No,No,One year,No,45.24,1072.33,Credit card,1,0,0.0268,Low,0.0
C02152,Male,40,0,No,No,23,No,DSL,No,No,No internet service,Month-to-month,No,56.19,1287.11,Electronic check,4,1,,Unknown,
C02153,Male,37,0,No,No,61,Yes,Fiber optic,No,No,No,Month-to-month,No,78.65,4787.09,Mailed check,1,0,0.171,Low,0.0
C02154,Female,59,0,Yes,No,39,Yes,DSL,No internet service,Yes,No,One year,No,64.57,2548.38,Electronic check,1,0,,Unknown,
C02155,Male,39,0,Yes,No,51,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,74.75,3811.53,Bank transfer,1,0,,Unknown,
C02156,Male,39,0,Yes,No,35,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,60.67,2121.29,Mailed check,3,0,,Unknown,
