CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure
C02427,Female,48,0,Yes,No,12
C02428,Male,61,0,Yes,No,28
C02429,Female,52,0,Yes,No,54
C02430,Female,32,0,No,No,20
C02431,Female,55,0,Yes,Yes,10
C02432,Male,61,0,No,No,38
C02433,Male,18,0,Yes,No,12
C02434,Male,50,0,No,Yes,23
C02435,Male,46,0,No,No,32
C02436,Male,38,0,Yes,Yes,41
C02437,Female,20,0,No,No,46
C02438,Female,22,0,No,No,49
C02439,Male,60,0,No,No,60
C02440,Male,65,1,Yes,Yes,5
C02441,Male,41,0,No,Yes,26
C02442,Male,71,1,No,No,1
C02443,Female,70,1,Yes,Yes,1
C02444,Male,55,0,No,No,16
C02445,Male,51,0,Yes,No,43
C02446,Female,72,1,Yes,Yes,64
C02447,Male,52,0,No,No,55
C02448,Male,71,1,No,Yes,46
C02449,Male,73,1,Yes,No,56
C02450,Female,29,0,Yes,No,13
C02451,Male,55,0,Yes,No,60
C02452,Female,59,0,No,No,64
C02453,Female,64,0,Yes,No,7
C02454,Male,37,0,Yes,Yes,34
C02455,Female,67,1,Yes,Yes,59
C02456,Female,45,0,No,Yes,34
C02457,Male,40,0,Yes,No,60
C02458,Female,26,0,No,No,67
C02459,Male,36,0,Yes,No,34
C02460,Male,73,1,Yes,No,5
C02461,Female,58,0,Yes,No,25
C02462,Male,59,0,Yes,Yes,16
C02463,Male,69,1,Yes,Yes,34
C02464,Male,33,0,Yes,No,42
C02465,Male,55,0,Yes,No,33
C02466,Female,39,0,Yes,No,14
C02467,Female,66,1,Yes,Yes,22
C02468,Male,42,0,Yes,No,49
C02469,Female,66,1,Yes,Yes,2
C02470,Male,60,0,Yes,No,16
C02471,Male,62,0,No,Yes,64
C02472,Female,70,1,No,Yes,8
C02473,Female,63,0,No,No,30
C02474,Male,36,0,Yes,No,15
C02475,Male,47,0,No,No,8
C02476,Female,44,0,No,Yes,31
C02477,Female,21,0,Yes,No,38
C02478,Male,51,0,Yes,No,13
C02479,Female,42,0,No,No,6
C02480,Female,40,0,No,Yes,10
C02481,Female,24,0,No,No,47
C02482,Male,46,0,No,No,62
C02483,Female,51,0,No,No,13
C02484,Female,24,0,No,No,23
C02485,Female,54,0,Yes,No,25
C02486,Male,27,0,Yes,Yes,26
C02487,Male,26,0,No,Yes,18
C02488,Female,40,0,Yes,Yes,4
C02489,Male,40,0,Yes,No,38
C02490,Female,70,1,Yes,Yes,26
C02491,Female,21,0,Yes,Yes,25
C02492,Male,37,0,Yes,No,19
C02493,Female,59,0,No,Yes,66
C02494,Female,32,0,Yes,No,44
C02495,Male,73,1,No,No,30
C02496,Female,60,0,Yes,No,15
C02497,Female,71,1,No,No,57
C02498,Male,72,1,No,No,64
C02499,Female,24,0,No,No,3
C02500,Male,44,0,Yes,No,67
C02501,Male,60,0,Yes,No,50
C02502,Female,18,0,No,Yes,8
C02503,Male,43,0,No,No,54
C02504,Male,57,0,Yes,No,8
C02505,Male,63,0,No,No,4
C02506,Female,41,0,No,No,9
C02507,Male,67,1,Yes,No,33
C02508,Female,56,0,No,No,44
C02509,Male,20,0,Yes,No,29
C02510,Male,33,0,Yes,Yes,9
C02511,Male,71,1,No,No,15
C02512,Male,18,0,No,Yes,61
C02513,Male,24,0,No,No,69
C02514,Female,37,0,No,No,54
C02515,Male,74,1,No,No,8
C02516,Female,58,0,Yes,No,59
C02517,Female,26,0,Yes,No,50
C02518,Female,40,0,Yes,No,38
C02519,Male,71,1,No,Yes,11
C02520,Female,30,0,No,No,71
C02521,Female,50,0,No,Yes,32
C02522,Female,44,0,Yes,Yes,4
C02523,Female,61,0,Yes,No,15
C02524,Male,60,0,No,No,29
C02525,Female,65,1,No,No,5
C02526,Male,24,0,Yes,Yes,23
C02527,Female,43,0,No,No,34
C02528,Female,57,0,No,Yes,68
C02529,Female,41,0,No,Yes,7
C02530,Male,56,0,Yes,Yes,41
C02531,Male,54,0,No,No,66
C02532,Female,39,0,Yes,No,58
C02533,Female,23,0,Yes,Yes,66
C02534,Male,73,1,No,Yes,13
C02535,Male,65,1,Yes,No,57
C02536,Male,68,1,Yes,No,70
C02537,Female,35,0,Yes,Yes,24
C02538,Male,36,0,Yes,No,36
C02539,Male,36,0,No,No,38
C02540,Female,19,0,Yes,No,36
C02541,Male,27,0,No,Yes,21
C02542,Female,35,0,No,No,69
C02543,Male,74,1,Yes,No,68
C02544,Female,29,0,No,No,28
C02545,Female,46,0,Yes,No,58
C02546,Female,49,0,Yes,No,29
C02547,Male,38,0,Yes,No,57
C02548,Male,70,1,Yes,No,42
C02549,Male,23,0,Yes,Yes,34
C02550,Female,67,1,Yes,No,10
C02551,Male,60,0,No,No,47
C02552,Male,35,0,No,No,23
C02553,Male,61,0,No,No,16
C02554,Female,42,0,No,Yes,14
C02555,Female,73,1,No,No,70
C02556,Female,20,0,Yes,No,8
C02557,Female,19,0,No,No,57
C02558,Female,49,0,Yes,No,62
C02559,Male,71,1,No,Yes,3
C02560,Male,21,0,No,Yes,42
C02561,Male,62,0,Yes,No,41
C02562,Male,71,1,No,No,26
C02563,Male,45,0,No,No,48
C02564,Male,67,1,No,No,30
C02565,Male,61,0,Yes,No,32
C02566,Male,30,0,No,No,31
C02567,Female,66,1,No,No,57
C02568,Female,57,0,Yes,No,45
C02569,Female,18,0,No,No,27
C02570,Male,50,0,Yes,No,66
C02571,Male,55,0,No,No,57
C02572,Female,63,0,Yes,No,67
C02573,Female,61,0,Yes,Yes,52
C02574,Male,45,0,Yes,No,28
C02575,Male,35,0,No,No,55
C02576,Male,28,0,No,No,24
C02577,Female,23,0,Yes,Yes,20
C02578,Male,54,0,Yes,No,33
C02579,Female,72,1,No,Yes,69
C02580,Male,22,0,Yes,No,41
C02581,Female,58,0,Yes,No,28
C02582,Female,51,0,No,No,33
C02583,Female,27,0,Yes,No,21
C02584,Male,30,0,No,No,47
C02585,Female,34,0,Yes,No,25
C02586,Female,57,0,No,No,40
C02587,Male,35,0,No,No,27
C02588,Male,65,1,Yes,No,23
C02589,Male,39,0,No,No,69
C02590,Male,24,0,No,Yes,25
C02591,Male,23,0,No,No,6
C02592,Female,40,0,Yes,No,27
C02593,Female,41,0,Yes,Yes,38
C02594,Female,59,0,No,Yes,7
C02595,Female,45,0,Yes,No,22
C02596,Female,27,0,Yes,No,12
C02597,Female,30,0,Yes,No,36
C02598,Male,50,0,No,No,52
C02599,Female,37,0,Yes,No,69
C02600,Male,56,0,Yes,No,28
C02601,Male,70,1,No,Yes,62
C02602,Male,38,0,Yes,No,16
C02603,Female,49,0,Yes,No,56
C02604,Male,65,1,Yes,No,40
C02605,Female,29,0,Yes,Yes,54
C02606,Female,47,0,No,No,54
C02607,Male,35,0,Yes,No,38
C02608,Male,53,0,No,No,19
C02609,Male,60,0,Yes,No,38
C02610,Female,26,0,Yes,No,59
C02611,Male,28,0,Yes,No,69
C02612,Female,19,0,No,No,66
C02613,Male,18,0,Yes,Yes,13
C02614,Female,20,0,Yes,No,43
C02615,Female,58,0,No,No,8
C02616,Female,69,1,Yes,No,48
C02617,Female,41,0,No,No,71
C02618,Male,68,1,Yes,No,4
C02619,Female,59,0,Yes,No,47
C02620,Male,64,0,No,No,68
C02621,Male,60,0,Yes,Yes,61
C02622,Male,29,0,Yes,No,28
C02623,Female,47,0,Yes,Yes,8
C02624,Female,47,0,Yes,No,66
C02625,Female,54,0,No,No,66
C02626,Male,63,0,Yes,No,42
C02627,Male,24,0,No,Yes,70
C02628,Female,56,0,Yes,No,1
C02629,Female,65,1,Yes,No,44
C02630,Female,24,0,Yes,No,3
C02631,Male,41,0,No,No,67
C02632,Male,69,1,No,No,49
C02633,Male,19,0,No,No,65
C02634,Female,27,0,Yes,Yes,40
C02635,Male,63,0,Yes,Yes,6
C02636,Female,27,0,No,No,2
C02637,Male,58,0,Yes,No,24
C02638,Male,69,1,No,Yes,53
C02639,Female,46,0,Yes,Yes,11
C02640,Male,45,0,Yes,No,61
C02641,Male,42,0,Yes,Yes,18
C02642,Female,39,0,Yes,No,36
C02643,Male,39,0,No,No,15
C02644,Female,49,0,No,No,34
C02645,Male,69,1,No,No,33
C02646,Male,73,1,No,Yes,1
C02647,Male,67,1,Yes,Yes,41
C02648,Male,24,0,No,Yes,56
C02649,Male,35,0,Yes,No,67
C02650,Female,61,0,No,No,24
C02651,Male,49,0,Yes,Yes,63
C02652,Male,37,0,No,No,63
C02653,Female,35,0,No,No,71
C02654,Male,24,0,No,Yes,27
C02655,Male,36,0,No,Yes,61
C02656,Female,42,0,No,No,41
C02657,Female,41,0,No,No,5
C02658,Male,49,0,No,No,20
C02659,Male,33,0,Yes,Yes,48
C02660,Male,29,0,No,No,12
C02661,Female,68,1,Yes,Yes,31
C02662,Male,41,0,No,No,56
C02663,Female,32,0,No,No,11
C02664,Male,54,0,Yes,No,36
C02665,Male,48,0,No,Yes,16
C02666,Female,50,0,Yes,Yes,39
C02667,Male,30,0,No,No,18
C02668,Male,59,0,No,Yes,69
C02669,Female,28,0,No,No,6
C02670,Female,65,1,No,Yes,69
C02671,Male,42,0,Yes,Yes,57
C02672,Female,41,0,Yes,No,61
C02673,Female,40,0,No,Yes,61
C02674,Female,42,0,Yes,No,14
C02675,Male,55,0,Yes,No,67
C02676,Female,46,0,Yes,Yes,43
C02677,Male,25,0,Yes,No,69
C02678,Female,50,0,No,No,63
C02679,Female,33,0,Yes,No,42
C02680,Male,24,0,Yes,No,27
C02681,Female,65,1,No,No,9
C02682,Male,35,0,No,No,8
C02683,Male,51,0,Yes,No,28
C02684,Female,27,0,No,No,58
C02685,Female,37,0,Yes,No,36
C02686,Female,39,0,No,Yes,35
C02687,Female,25,0,Yes,Yes,18
C02688,Female,73,1,Yes,Yes,41
C02689,Male,35,0,Yes,Yes,46
C02690,Female,51,0,No,No,70
C02691,Male,50,0,Yes,No,52
C02692,Male,42,0,Yes,Yes,44
C02693,Male,51,0,No,No,65
C02694,Male,50,0,Yes,No,31
C02695,Male,22,0,No,No,67
C02696,Female,56,0,Yes,No,27
C02697,Female,24,0,Yes,No,10
C02698,Male,42,0,Yes,No,30
C02699,Male,38,0,Yes,Yes,10
C02700,Female,43,0,Yes,Yes,9
C02701,Male,22,0,No,No,63
C02702,Female,57,0,No,Yes,57
C02703,Female,41,0,Yes,Yes,16
C02704,Male,21,0,Yes,Yes,60
C02705,Female,18,0,No,No,5
C02706,Female,48,0,Yes,No,21
C02707,Female,55,0,No,No,51
C02708,Male,49,0,No,No,22
C02709,Female,59,0,Yes,No,52
C02710,Female,61,0,No,No,63
C02711,Male,67,1,No,No,5
C02712,Female,74,1,No,Yes,2
C02713,Female,68,1,No,Yes,67
C02714,Male,63,0,Yes,No,37
C02715,Male,42,0,No,No,36
C02716,Female,46,0,Yes,No,33
C02717,Male,53,0,Yes,No,31
C02718,Female,27,0,No,No,49
C02719,Male,56,0,Yes,Yes,42
C02720,Female,51,0,No,No,12
C02721,Female,47,0,No,No,45
C02722,Female,65,1,No,No,48
C02723,Female,57,0,No,Yes,9
C02724,Male,71,1,No,Yes,27
C02725,Male,73,1,No,No,57
C02726,Female,65,1,No,Yes,44
C02727,Female,34,0,No,Yes,10
C02728,Male,28,0,No,No,3
C02729,Female,35,0,Yes,No,42
C02730,Female,58,0,Yes,Yes,33
C02731,Male,67,1,Yes,No,69
C02732,Male,68,1,Yes,Yes,38
C02733,Female,56,0,Yes,No,67
C02734,Female,56,0,No,No,16
C02735,Male,72,1,No,No,32
C02736,Female,57,0,No,Yes,10
C02737,Female,26,0,No,No,41
C02738,Male,46,0,No,No,14
C02739,Male,38,0,No,No,35
C02740,Female,54,0,No,No,25
C02741,Male,54,0,Yes,Yes,14
C02742,Male,34,0,No,Yes,7
C02743,Male,35,0,Yes,No,37
C02744,Female,23,0,Yes,No,68
C02745,Male,34,0,Yes,No,15
C02746,Female,65,1,No,Yes,29
C02747,Female,55,0,No,Yes,16
C02748,Male,71,1,Yes,Yes,58
C02749,Male,70,1,No,Yes,30
C02750,Male,66,1,Yes,No,70
C02751,Male,28,0,Yes,Yes,18
C02752,Female,37,0,Yes,No,6
C02753,Female,21,0,Yes,Yes,42
C02754,Female,23,0,No,No,47
C02755,Female,31,0,Yes,No,71
C02756,Female,33,0,Yes,Yes,62
C02757,Female,18,0,Yes,Yes,63
C02758,Female,66,1,No,No,46
C02759,Male,48,0,No,Yes,26
C02760,Female,55,0,No,Yes,31
C02761,Male,55,0,No,No,10
C02762,Female,73,1,No,No,31
C02763,Male,26,0,Yes,No,26
C02764,Female,37,0,Yes,Yes,3
C02765,Female,35,0,No,Yes,15
C02766,Male,49,0,Yes,No,38
C02767,Female,47,0,Yes,No,27
C02768,Female,63,0,Yes,Yes,71
C02769,Female,49,0,Yes,No,34
C02770,Male,31,0,No,No,69
C02771,Female,50,0,Yes,No,47
C02772,Female,72,1,Yes,No,3
C02773,Male,50,0,No,No,15
C02774,Male,51,0,No,No,51
C02775,Female,28,0,Yes,Yes,39
C02776,Male,18,0,Yes,No,22
C02777,Male,29,0,Yes,No,38
C02778,Female,19,0,Yes,No,65
C02779,Male,43,0,Yes,No,28
C02780,Male,68,1,Yes,Yes,4
C02781,Male,43,0,No,No,23
C02782,Male,54,0,No,No,67
C02783,Male,66,1,No,No,55
C02784,Female,61,0,No,No,60
C02785,Female,55,0,No,Yes,65
C02786,Female,62,0,No,No,9
C02787,Male,33,0,No,No,21
C02788,Male,41,0,No,No,5
C02789,Female,40,0,No,Yes,1
C02790,Male,63,0,No,No,60
C02791,Female,41,0,No,Yes,67
C02792,Male,71,1,Yes,No,12
C02793,Female,28,0,Yes,Yes,52
C02794,Female,27,0,Yes,No,38
C02795,Female,58,0,Yes,Yes,5
C02796,Male,61,0,Yes,Yes,66
C02797,Male,56,0,Yes,No,62
C02798,Female,35,0,Yes,No,41
C02799,Male,18,0,No,No,51
C02800,Female,36,0,Yes,No,29
C02801,Male,44,0,Yes,No,57
C02802,Female,41,0,Yes,No,32
C02803,Male,70,1,Yes,Yes,71
C02804,Female,67,1,No,Yes,5
C02805,Female,62,0,No,No,13
C02806,Female,19,0,Yes,No,69
C02807,Male,25,0,No,Yes,21
C02808,Male,42,0,Yes,No,23
C02809,Male,53,0,No,No,57
C02810,Female,56,0,No,No,14
C02811,Male,34,0,No,Yes,37
C02812,Female,24,0,Yes,No,21
C02813,Male,36,0,No,No,15
C02814,Male,63,0,No,No,69
C02815,Female,74,1,No,No,15
C02816,Male,71,1,Yes,Yes,7
C02817,Male,51,0,Yes,No,48
C02818,Female,23,0,Yes,No,62
C02819,Female,73,1,Yes,No,10
C02820,Female,26,0,No,No,51
C02821,Female,33,0,Yes,No,39
C02822,Female,73,1,Yes,Yes,59
C02823,Female,46,0,No,Yes,10
C02824,Male,29,0,No,No,70
C02825,Male,46,0,No,No,44
C02826,Male,22,0,No,No,60
C02827,Female,35,0,No,No,26
C02828,Female,72,1,No,No,67
C02829,Male,35,0,Yes,No,45
C02830,Female,68,1,Yes,No,10
C02831,Male,48,0,No,No,66
C02832,Female,55,0,Yes,Yes,57
C02833,Female,58,0,Yes,No,22
C02834,Female,49,0,No,No,39
C02835,Female,19,0,Yes,No,28
C02836,Female,70,1,Yes,No,39
C02837,Male,45,0,Yes,Yes,69
C02838,Male,55,0,Yes,No,64
C02839,Female,49,0,No,Yes,16
C02840,Male,55,0,Yes,Yes,69
C02841,Male,38,0,No,No,32
C02842,Male,66,1,Yes,No,51
C02843,Female,30,0,No,No,55
C02844,Female,55,0,Yes,No,35
C02845,Female,50,0,Yes,Yes,33
C02846,Female,46,0,No,No,33
C02847,Female,19,0,Yes,Yes,62
C02848,Female,40,0,No,No,28
C02849,Female,20,0,Yes,No,20
C02850,Male,46,0,Yes,No,26
C02851,Female,57,0,Yes,No,14
C02852,Male,47,0,No,No,28
C02853,Female,61,0,Yes,No,9
C02854,Female,38,0,Yes,No,7
C02855,Female,35,0,No,No,52
C02856,Female,43,0,Yes,No,6
C02857,Female,31,0,No,Yes,41
C02858,Female,63,0,No,No,56
C02859,Male,64,0,No,No,52
C02860,Male,41,0,Yes,Yes,32
C02861,Female,63,0,Yes,No,14
C02862,Female,19,0,No,Yes,67
C02863,Male,26,0,No,No,60
C02864,Female,34,0,Yes,No,44
C02865,Female,40,0,No,No,7
C02866,Female,31,0,No,No,3
C02867,Male,47,0,Yes,No,23
C02868,Female,63,0,Yes,No,12
C02869,Male,44,0,No,No,62
C02870,Male,43,0,No,No,15
C02871,Female,21,0,No,No,21
C02872,Female,33,0,Yes,No,70
C02873,Male,64,0,Yes,No,59
C02874,Male,64,0,Yes,No,16
C02875,Male,23,0,Yes,Yes,28
C02876,Female,19,0,No,No,37
C02877,Female,65,1,Yes,No,48
C02878,Male,27,0,Yes,No,67
C02879,Male,50,0,No,No,62
C02880,Female,65,1,Yes,Yes,70
C02881,Male,62,0,Yes,No,3
C02882,Male,49,0,No,No,17
C02883,Male,39,0,Yes,Yes,40
C02884,Female,62,0,No,No,4
C02885,Male,57,0,Yes,No,26
C02886,Male,65,1,Yes,No,11
C02887,Male,47,0,No,Yes,67
C02888,Male,71,1,Yes,No,5
C02889,Male,61,0,No,No,11
C02890,Male,21,0,Yes,No,14
C02891,Male,34,0,No,Yes,11
C02892,Male,63,0,Yes,Yes,41
C02893,Male,24,0,No,No,26
C02894,Female,58,0,No,Yes,65
C02895,Male,37,0,No,Yes,19
C02896,Female,29,0,Yes,No,39
C02897,Female,48,0,No,No,47
C02898,Female,71,1,No,No,45
C02899,Female,69,1,Yes,Yes,57
C02900,Female,41,0,No,No,15
C02901,Male,18,0,Yes,No,37
C02902,Male,68,1,Yes,No,57
C02903,Male,69,1,No,Yes,62
C02904,Female,52,0,Yes,Yes,44
C02905,Female,53,0,Yes,No,47
C02906,Female,48,0,No,Yes,62
C02907,Female,18,0,No,No,45
C02908,Male,27,0,Yes,Yes,68
C02909,Male,26,0,Yes,Yes,10
C02910,Male,70,1,Yes,No,25
C02911,Male,20,0,No,No,8
C02912,Female,49,0,Yes,No,7
C02913,Male,38,0,No,No,34
C02914,Female,18,0,No,Yes,17
C02915,Female,70,1,No,No,29
C02916,Male,19,0,Yes,Yes,32
C02917,Female,66,1,Yes,No,45
C02918,Male,62,0,Yes,No,68
C02919,Female,63,0,Yes,No,61
C02920,Female,27,0,Yes,Yes,27
C02921,Male,68,1,No,No,24
C02922,Female,52,0,Yes,No,55
C02923,Male,40,0,Yes,No,9
C02924,Female,56,0,No,Yes,39
C02925,Male,37,0,No,No,31
C02926,Male,33,0,Yes,No,13
C02927,Male,34,0,No,No,44
C02928,Male,50,0,No,No,23
C02929,Male,52,0,Yes,No,14
C02930,Female,31,0,No,No,47
C02931,Female,31,0,Yes,No,13
C02932,Female,71,1,Yes,Yes,48
C02933,Male,47,0,Yes,Yes,12
C02934,Male,67,1,Yes,No,31
C02935,Female,36,0,No,No,58
C02936,Male,34,0,No,No,17
C02937,Male,34,0,Yes,Yes,55
C02938,Male,48,0,No,No,52
C02939,Male,62,0,Yes,No,65
C02940,Male,46,0,Yes,No,12
C02941,Female,34,0,No,No,51
C02942,Male,72,1,Yes,No,67
C02943,Female,50,0,No,Yes,55
C02944,Male,40,0,Yes,No,14
C02945,Male,18,0,No,No,59
C02946,Female,50,0,Yes,No,8
C02947,Female,53,0,Yes,Yes,42
C02948,Male,70,1,No,No,36
C02949,Male,31,0,No,Yes,38
C02950,Female,27,0,Yes,No,37
C02951,Male,74,1,No,No,3
C02952,Female,49,0,Yes,No,37
C02953,Male,19,0,Yes,No,67
C02954,Female,24,0,Yes,No,32
C02955,Male,45,0,No,No,20
C02956,Female,53,0,No,No,71
C02957,Female,31,0,No,No,8
C02958,Male,38,0,No,Yes,35
C02959,Male,59,0,Yes,No,37
C02960,Female,73,1,Yes,No,34
C02961,Female,45,0,Yes,No,66
C02962,Male,41,0,No,No,30
C02963,Female,38,0,Yes,No,70
C02964,Female,25,0,No,Yes,5
C02965,Male,21,0,No,No,53
C02966,Female,65,1,No,No,43
C02967,Male,20,0,Yes,No,18
C02968,Female,64,0,Yes,Yes,17
C02969,Male,32,0,No,No,52
C02970,Female,57,0,No,No,46
C02971,Female,72,1,Yes,Yes,44
C02972,Female,60,0,No,No,4
C02973,Female,59,0,No,Yes,43
C02974,Female,33,0,Yes,No,70
C02975,Female,52,0,No,Yes,2
C02976,Female,54,0,Yes,Yes,34
C02977,Male,42,0,No,No,36
C02978,Male,20,0,Yes,Yes,64
C02979,Male,70,1,Yes,Yes,21
C02980,Female,29,0,Yes,No,34
C02981,Female,73,1,No,Yes,51
C02982,Male,71,1,No,Yes,5
C02983,Male,19,0,Yes,No,57
C02984,Female,60,0,Yes,No,59
C02985,Female,54,0,Yes,No,52
C02986,Female,31,0,Yes,No,47
C02987,Male,64,0,No,No,54
C02988,Male,24,0,Yes,No,56
C02989,Male,32,0,No,No,65
C02990,Female,72,1,No,No,31
C02991,Female,60,0,Yes,No,33
C02992,Female,24,0,No,No,46
C02993,Male,26,0,No,No,14
C02994,Male,32,0,No,No,61
C02995,Female,22,0,No,Yes,55
C02996,Female,28,0,Yes,No,45
C02997,Male,50,0,Yes,No,22
C02998,Female,18,0,No,No,25
C02999,Female,34,0,Yes,No,31
C03000,Male,35,0,No,Yes,48
C03001,Female,73,1,No,Yes,56
C03002,Female,73,1,Yes,No,48
C03003,Female,66,1,Yes,No,67
C03004,Male,37,0,Yes,No,69
C03005,Female,48,0,No,Yes,51
C03006,Male,46,0,Yes,Yes,27
C03007,Female,67,1,Yes,No,43
C03008,Male,60,0,No,Yes,31
C03009,Female,69,1,No,No,45
C03010,Female,49,0,No,No,58
C03011,Male,70,1,No,No,27
C03012,Male,60,0,Yes,No,36
C03013,Male,60,0,No,No,4
C03014,Female,55,0,No,No,53
C03015,Female,37,0,Yes,No,35
C03016,Female,52,0,Yes,No,33
C03017,Male,38,0,Yes,No,38
C03018,Male,55,0,No,Yes,16
C03019,Male,32,0,No,Yes,43
C03020,Female,63,0,No,No,53
C03021,Female,50,0,No,No,25
C03022,Male,58,0,Yes,No,10
C03023,Male,30,0,No,No,28
C03024,Female,63,0,No,No,15
C03025,Female,63,0,No,No,27
C03026,Male,26,0,Yes,No,45
C03027,Female,37,0,No,Yes,9
C03028,Male,56,0,No,No,54
C03029,Male,67,1,Yes,Yes,16
C03030,Male,60,0,No,Yes,64
C03031,Female,44,0,Yes,Yes,53
C03032,Female,35,0,Yes,No,20
C03033,Male,69,1,No,No,40
C03034,Female,67,1,Yes,No,8
C03035,Female,69,1,No,No,8
C03036,Female,35,0,No,No,68
C03037,Female,42,0,Yes,No,57
C03038,Male,31,0,Yes,Yes,11
C03039,Male,72,1,Yes,No,21
C03040,Male,67,1,Yes,No,15
C03041,Male,27,0,No,No,29
C03042,Male,32,0,Yes,Yes,21
C03043,Male,49,0,No,Yes,24
C03044,Female,41,0,Yes,No,38
C03045,Male,44,0,Yes,No,14
C03046,Male,38,0,No,No,63
C03047,Male,56,0,No,No,52
C03048,Male,69,1,No,No,54
C03049,Female,70,1,No,No,13
C03050,Female,43,0,No,No,51
C03051,Male,65,1,Yes,Yes,60
C03052,Female,57,0,Yes,No,13
C03053,Female,29,0,No,No,54
C03054,Female,63,0,Yes,No,26
C03055,Male,37,0,No,No,56
C03056,Female,53,0,No,Yes,34
C03057,Female,59,0,No,No,57
C03058,Female,71,1,No,No,11
C03059,Male,72,1,No,No,28
C03060,Female,63,0,Yes,No,20
C03061,Male,46,0,No,No,18
C03062,Male,40,0,No,No,22
C03063,Female,43,0,Yes,No,28
C03064,Female,72,1,No,Yes,10
C03065,Male,29,0,Yes,No,51
C03066,Female,47,0,Yes,Yes,40
C03067,Female,56,0,No,No,59
C03068,Female,19,0,No,No,51
C03069,Male,54,0,Yes,No,11
C03070,Male,32,0,No,No,5
C03071,Female,33,0,Yes,No,31
C03072,Female,53,0,Yes,No,35
C03073,Female,18,0,Yes,No,18
C03074,Female,26,0,No,No,56
C03075,Female,43,0,Yes,No,42
C03076,Female,51,0,Yes,No,54
C03077,Male,24,0,No,Yes,8
C03078,Female,38,0,Yes,No,58
C03079,Male,35,0,Yes,No,15
C03080,Female,48,0,Yes,No,32
C03081,Male,35,0,No,No,32
C03082,Female,18,0,No,No,59
C03083,Male,48,0,No,No,20
C03084,Male,66,1,Yes,Yes,18
C03085,Male,51,0,Yes,Yes,25
C03086,Male,38,0,No,No,26
C03087,Female,45,0,Yes,No,13
C03088,Male,25,0,Yes,No,13
C03089,Female,31,0,Yes,No,17
C03090,Female,42,0,Yes,No,34
C03091,Female,51,0,Yes,No,25
C03092,Male,45,0,No,No,28
C03093,Male,72,1,No,No,52
C03094,Male,54,0,No,No,18
C03095,Male,19,0,Yes,No,65
C03096,Male,47,0,No,No,54
C03097,Female,51,0,No,No,13
C03098,Male,20,0,No,No,23
C03099,Male,39,0,Yes,No,14
C03100,Male,67,1,No,Yes,20
C03101,Male,38,0,Yes,No,26
C03102,Male,44,0,No,No,10
C03103,Male,30,0,No,No,2
C03104,Female,22,0,No,No,32
C03105,Female,36,0,No,No,50
C03106,Female,62,0,No,No,22
C03107,Female,74,1,No,No,62
C03108,Female,55,0,Yes,Yes,27
C03109,Male,65,1,Yes,No,64
C03110,Male,55,0,No,No,17
C03111,Male,55,0,No,No,39
C03112,Male,42,0,No,Yes,55
C03113,Male,21,0,Yes,Yes,5
C03114,Male,41,0,No,No,67
C03115,Male,67,1,Yes,Yes,26
C03116,Female,48,0,Yes,Yes,36
C03117,Female,61,0,Yes,No,45
C03118,Female,20,0,Yes,No,46
C03119,Male,29,0,No,No,2
C03120,Male,35,0,Yes,No,62
C03121,Female,38,0,Yes,No,45
C03122,Male,74,1,No,No,71
C03123,Male,44,0,Yes,No,34
C03124,Male,55,0,Yes,Yes,44
C03125,Male,54,0,Yes,No,32
C03126,Female,41,0,Yes,No,64
C03127,Female,73,1,No,Yes,60
C03128,Male,30,0,Yes,No,65
C03129,Male,19,0,Yes,No,36
C03130,Female,60,0,Yes,No,57
C03131,Female,55,0,Yes,No,26
C03132,Female,32,0,Yes,No,33
C03133,Male,67,1,Yes,No,54
C03134,Female,27,0,Yes,No,6
C03135,Female,32,0,Yes,Yes,51
C03136,Female,26,0,No,Yes,2
C03137,Male,28,0,Yes,Yes,42
C03138,Female,59,0,Yes,No,34
C03139,Male,58,0,No,Yes,34
C03140,Male,54,0,Yes,Yes,36
C03141,Female,67,1,No,No,35
C03142,Female,21,0,Yes,No,29
C03143,Male,53,0,Yes,No,33
C03144,Male,24,0,No,No,41
C03145,Male,72,1,Yes,Yes,55
C03146,Male,54,0,Yes,No,40
C03147,Female,61,0,No,No,46
C03148,Male,50,0,No,No,60
C03149,Female,39,0,Yes,No,71
C03150,Male,57,0,No,No,8
C03151,Female,65,1,Yes,Yes,51
C03152,Female,28,0,No,Yes,16
C03153,Female,67,1,Yes,Yes,14
C03154,Female,59,0,No,No,57
C03155,Female,22,0,Yes,Yes,5
C03156,Female,71,1,No,No,61
C03157,Female,28,0,Yes,Yes,55
C03158,Male,52,0,No,No,71
C03159,Female,25,0,No,No,48
C03160,Female,29,0,No,Yes,62
C03161,Male,54,0,No,Yes,9
C03162,Female,56,0,Yes,No,64
C03163,Male,57,0,No,Yes,12
C03164,Female,37,0,Yes,Yes,23
C03165,Female,64,0,No,No,10
C03166,Female,20,0,No,No,29
C03167,Female,66,1,Yes,No,54
C03168,Male,35,0,Yes,No,20
C03169,Male,53,0,No,No,59
C03170,Female,69,1,No,No,44
C03171,Male,32,0,No,No,45
C03172,Female,41,0,No,No,67
C03173,Male,65,1,Yes,No,31
C03174,Female,67,1,No,No,25
C03175,Female,31,0,No,No,71
C03176,Female,46,0,No,No,40
