CustomerID,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling
C01745,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C01746,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes
C01747,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C01748,Yes,Fiber optic,No,No,No,Two year,Yes
C01749,Yes,Fiber optic,No,No internet service,No,One year,No
C01750,Yes,No,No,Yes,No,One year,Yes
C01751,Yes,No,No internet service,Yes,Yes,Two year,No
C01752,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes
C01753,Yes,Fiber optic,Yes,No,No,One year,Yes
C01754,Yes,No,No,No,No,One year,Yes
C01755,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C01756,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C01757,Yes,Fiber optic,No internet service,Yes,No,One year,Yes
C01758,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C01759,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C01760,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C01761,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes
C01762,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C01763,Yes,No,No,No internet service,No,Month-to-month,Yes
C01764,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01765,Yes,No,Yes,No,No,Month-to-month,Yes
C01766,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes
C01767,Yes,DSL,Yes,No,Yes,Two year,No
C01768,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C01769,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C01770,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No
C01771,Yes,No,No,Yes,No,Month-to-month,No
C01772,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C01773,Yes,DSL,No internet service,No internet service,No,One year,Yes
C01774,Yes,Fiber optic,No,No,No,Month-to-month,No
C01775,Yes,Fiber optic,No,No internet service,Yes,Two year,No
C01776,Yes,Fiber optic,Yes,No,No internet service,Two year,Yes
C01777,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C01778,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C01779,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C01780,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Yes
C01781,Yes,No,Yes,No internet service,No,Month-to-month,No
C01782,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C01783,Yes,No,No internet service,No,No internet service,Month-to-month,Yes
C01784,Yes,No,No internet service,Yes,No,Month-to-month,Yes
C01785,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C01786,Yes,DSL,No internet service,Yes,Yes,One year,No
C01787,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01788,No,No,No,Yes,Yes,Two year,No
C01789,Yes,DSL,No,No,Yes,Month-to-month,No
C01790,Yes,DSL,Yes,No,No internet service,Two year,Yes
C01791,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C01792,No,No,No,No,Yes,Month-to-month,Yes
C01793,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C01794,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C01795,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,No
C01796,Yes,No,No,Yes,Yes,One year,Yes
C01797,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C01798,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C01799,Yes,No,Yes,No internet service,No,Month-to-month,Yes
C01800,Yes,Fiber optic,Yes,No internet service,No,One year,No
C01801,Yes,No,Yes,No,No,Month-to-month,No
C01802,Yes,DSL,No internet service,No,No internet service,Month-to-month,No
C01803,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No
C01804,Yes,Fiber optic,No,No,No internet service,One year,No
C01805,Yes,DSL,No,No internet service,Yes,One year,Yes
C01806,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes
C01807,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C01808,Yes,DSL,Yes,Yes,No,Month-to-month,No
C01809,Yes,Fiber optic,No,No,No,Month-to-month,No
C01810,Yes,Fiber optic,No,No,No,One year,Yes
C01811,Yes,Fiber optic,No internet service,No,No,One year,Yes
C01812,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes
C01813,Yes,No,No internet service,No,No,One year,Yes
C01814,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C01815,Yes,No,No internet service,No,No internet service,One year,Yes
C01816,Yes,Fiber optic,No,No,Yes,One year,Yes
C01817,Yes,Fiber optic,No,No,No,One year,Yes
C01818,Yes,DSL,No,No,No internet service,Month-to-month,No
C01819,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes
C01820,Yes,DSL,Yes,Yes,No,Month-to-month,No
C01821,Yes,No,No,Yes,No,Month-to-month,Yes
C01822,Yes,DSL,No,Yes,No,Month-to-month,Yes
C01823,Yes,Fiber optic,No,No,Yes,One year,Yes
C01824,Yes,Fiber optic,No,No,No,One year,Yes
C01825,Yes,Fiber optic,No,No,No internet service,One year,Yes
C01826,Yes,Fiber optic,No,Yes,No,One year,No
C01827,Yes,No,No,No internet service,No internet service,Month-to-month,No
C01828,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C01829,Yes,No,No,Yes,Yes,Month-to-month,Yes
C01830,Yes,Fiber optic,Yes,No,Yes,One year,Yes
C01831,No,Fiber optic,No internet service,No,No,Month-to-month,Yes
C01832,Yes,No,No internet service,No internet service,Yes,Month-to-month,No
C01833,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No
C01834,Yes,DSL,Yes,No internet service,Yes,One year,Yes
C01835,No,DSL,Yes,No,No,Two year,Yes
C01836,No,Fiber optic,No,No internet service,No,Two year,No
C01837,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C01838,Yes,DSL,No,No,Yes,Month-to-month,Yes
C01839,No,DSL,No,No,No,Month-to-month,Yes
C01840,Yes,DSL,No,No,No,Two year,No
C01841,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C01842,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C01843,Yes,No,No,No internet service,No,Month-to-month,No
C01844,Yes,No,No,No,Yes,Month-to-month,No
C01845,Yes,Fiber optic,No,No internet service,No internet service,Two year,Yes
C01846,Yes,No,No,No,No internet service,Month-to-month,No
C01847,Yes,No,Yes,Yes,Yes,Two year,Yes
C01848,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C01849,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C01850,Yes,No,No,Yes,Yes,One year,No
C01851,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C01852,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes
C01853,Yes,DSL,Yes,No,Yes,Month-to-month,No
C01854,No,Fiber optic,No,No,No,Month-to-month,Yes
C01855,Yes,No,No,Yes,No internet service,Month-to-month,Yes
C01856,Yes,Fiber optic,Yes,No internet service,Yes,Two year,No
C01857,Yes,Fiber optic,No,No internet service,Yes,One year,No
C01858,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C01859,Yes,No,No,Yes,Yes,Two year,Yes
C01860,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C01861,No,Fiber optic,Yes,No,No internet service,Two year,Yes
C01862,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No
C01863,No,Fiber optic,No internet service,No,Yes,Two year,Yes
C01864,Yes,No,Yes,No internet service,Yes,One year,No
C01865,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C01866,Yes,No,No,Yes,Yes,One year,No
C01867,Yes,DSL,No internet service,Yes,No internet service,One year,No
C01868,Yes,No,Yes,No,No,Month-to-month,No
C01869,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C01870,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C01871,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes
C01872,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes
C01873,Yes,No,No,No internet service,No,Month-to-month,Yes
C01874,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C01875,Yes,DSL,Yes,Yes,Yes,Month-to-month,No
C01876,Yes,DSL,No,No internet service,Yes,One year,Yes
C01877,Yes,Fiber optic,Yes,No,No internet service,Two year,Yes
C01878,No,Fiber optic,No,No,No,One year,No
C01879,Yes,DSL,No,No,Yes,Two year,Yes
C01880,Yes,No,No,No internet service,No,One year,No
C01881,Yes,DSL,No,Yes,No internet service,Month-to-month,No
C01882,Yes,Fiber optic,Yes,No internet service,Yes,Two year,No
C01883,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C01884,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes
C01885,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes
C01886,Yes,No,Yes,No,No internet service,Month-to-month,Yes
C01887,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C01888,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C01889,Yes,DSL,No,Yes,No,Month-to-month,Yes
C01890,Yes,No,No internet service,No,Yes,Month-to-month,No
C01891,Yes,No,No,No internet service,Yes,Month-to-month,Yes
C01892,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C01893,Yes,DSL,Yes,No,No,Two year,No
C01894,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C01895,Yes,Fiber optic,Yes,No,No internet service,Two year,No
C01896,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes
C01897,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C01898,No,Fiber optic,Yes,No,No,One year,Yes
C01899,Yes,No,No,Yes,No,Month-to-month,Yes
C01900,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C01901,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C01902,Yes,No,No,No internet service,No internet service,One year,Yes
C01903,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes
C01904,No,DSL,No,No internet service,No,Month-to-month,No
C01905,Yes,Fiber optic,Yes,No,No,One year,No
C01906,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes
C01907,Yes,No,No,No,No,One year,Yes
C01908,Yes,No,Yes,No,Yes,Two year,Yes
C01909,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C01910,Yes,No,Yes,No,No,Month-to-month,Yes
C01911,Yes,DSL,No,Yes,No,Two year,No
C01912,Yes,DSL,No,No,Yes,Month-to-month,Yes
C01913,Yes,DSL,No,No internet service,No internet service,Two year,Yes
C01914,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes
C01915,Yes,DSL,No internet service,Yes,No internet service,Two year,Yes
C01916,Yes,DSL,No,No internet service,No internet service,Month-to-month,No
C01917,Yes,No,Yes,No internet service,Yes,One year,No
C01918,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,No
C01919,Yes,DSL,No,No,No,One year,Yes
C01920,Yes,Fiber optic,No,No,No,Two year,Yes
C01921,No,DSL,Yes,Yes,No,One year,No
C01922,Yes,DSL,Yes,Yes,Yes,One year,No
C01923,Yes,DSL,No,Yes,No,Month-to-month,Yes
C01924,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes
C01925,Yes,No,No,No,No internet service,One year,Yes
C01926,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C01927,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C01928,No,Fiber optic,No,Yes,Yes,One year,Yes
C01929,Yes,No,Yes,No,Yes,One year,No
C01930,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C01931,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C01932,Yes,DSL,No,Yes,No,Month-to-month,Yes
C01933,Yes,DSL,Yes,Yes,No,One year,No
C01934,Yes,DSL,Yes,No,No internet service,Two year,Yes
C01935,Yes,No,No,No,No,Month-to-month,No
C01936,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01937,Yes,DSL,No,No,Yes,Two year,No
C01938,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C01939,Yes,No,No,No,Yes,One year,No
C01940,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01941,No,DSL,Yes,No,No,Two year,No
C01942,Yes,No,No,Yes,Yes,One year,Yes
C01943,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C01944,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C01945,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C01946,No,Fiber optic,No internet service,Yes,No,Month-to-month,No
C01947,Yes,DSL,Yes,No,No,Month-to-month,Yes
C01948,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C01949,Yes,No,No internet service,Yes,Yes,Two year,No
C01950,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C01951,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C01952,Yes,No,No,No internet service,Yes,Two year,Yes
C01953,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes
C01954,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes
C01955,No,No,Yes,Yes,Yes,One year,Yes
C01956,Yes,DSL,No,Yes,Yes,One year,Yes
C01957,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C01958,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No
C01959,Yes,DSL,No,No,Yes,Month-to-month,Yes
C01960,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes
C01961,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C01962,Yes,DSL,Yes,No,Yes,Month-to-month,No
C01963,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes
C01964,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01965,Yes,DSL,No,No,No,One year,No
C01966,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C01967,Yes,No,No,No,Yes,Two year,Yes
C01968,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes
C01969,No,Fiber optic,Yes,No,Yes,One year,No
C01970,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C01971,Yes,No,No,Yes,No,Month-to-month,Yes
C01972,Yes,No,No,No,Yes,One year,No
C01973,Yes,No,Yes,No,No,Month-to-month,Yes
C01974,Yes,DSL,No,Yes,No,One year,Yes
C01975,Yes,DSL,Yes,Yes,No internet service,One year,Yes
C01976,Yes,DSL,Yes,Yes,Yes,One year,Yes
C01977,Yes,DSL,No internet service,No internet service,Yes,One year,Yes
C01978,Yes,DSL,No internet service,No,Yes,Two year,No
C01979,Yes,No,No internet service,Yes,Yes,Month-to-month,No
C01980,Yes,DSL,No,No,No internet service,Two year,No
C01981,Yes,DSL,Yes,No,No,Month-to-month,Yes
C01982,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C01983,Yes,No,No,No internet service,Yes,Two year,Yes
C01984,Yes,DSL,No internet service,No,No,Month-to-month,No
C01985,Yes,DSL,No,Yes,Yes,Two year,Yes
C01986,Yes,No,No,No internet service,Yes,One year,Yes
C01987,Yes,No,Yes,Yes,No,Two year,Yes
C01988,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C01989,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C01990,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C01991,Yes,No,No,No,No,Month-to-month,Yes
C01992,Yes,DSL,Yes,No internet service,No,One year,Yes
C01993,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C01994,Yes,No,Yes,Yes,No internet service,One year,No
C01995,Yes,Fiber optic,No internet service,Yes,No,One year,No
C01996,Yes,DSL,Yes,No,No,Two year,Yes
C01997,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C01998,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C01999,Yes,DSL,No,Yes,No internet service,One year,No
C02000,Yes,Fiber optic,No,No,No,One year,Yes
C02001,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C02002,Yes,No,No internet service,No,Yes,Month-to-month,No
C02003,Yes,DSL,No,Yes,Yes,Month-to-month,No
C02004,Yes,No,Yes,No,Yes,One year,Yes
C02005,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C02006,Yes,No,No,No,No,One year,Yes
C02007,Yes,No,No,Yes,Yes,One year,Yes
C02008,Yes,No,No,No,No internet service,Two year,Yes
C02009,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes
C02010,Yes,Fiber optic,Yes,Yes,No,Two year,No
C02011,Yes,DSL,Yes,No,No,One year,Yes
C02012,Yes,DSL,No,No,Yes,Month-to-month,Yes
C02013,No,Fiber optic,No,No,No internet service,Month-to-month,No
C02014,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C02015,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C02016,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes
C02017,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C02018,Yes,DSL,Yes,No,Yes,Two year,Yes
C02019,Yes,DSL,No,No,No,Month-to-month,No
C02020,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C02021,Yes,Fiber optic,Yes,No,Yes,One year,Yes
C02022,Yes,No,No internet service,No,No internet service,Two year,Yes
C02023,Yes,Fiber optic,No,Yes,No,Two year,Yes
C02024,No,No,No,No internet service,No,Two year,Yes
C02025,Yes,DSL,No internet service,No,Yes,Two year,Yes
C02026,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C02027,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C02028,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C02029,Yes,No,No,No,Yes,Two year,No
C02030,Yes,No,No internet service,No,No internet service,Month-to-month,Yes
C02031,Yes,DSL,No internet service,Yes,Yes,One year,Yes
C02032,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C02033,Yes,Fiber optic,Yes,Yes,No internet service,Two year,Yes
C02034,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C02035,Yes,Fiber optic,No,No,No internet service,Two year,Yes
C02036,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C02037,Yes,No,Yes,Yes,Yes,Month-to-month,Yes
C02038,Yes,DSL,Yes,No,No,One year,No
C02039,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes
C02040,Yes,DSL,No,No,Yes,Month-to-month,Yes
C02041,No,DSL,Yes,No,No internet service,Month-to-month,No
C02042,Yes,Fiber optic,Yes,No,No,One year,Yes
C02043,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No
C02044,Yes,Fiber optic,No,No,No,One year,Yes
C02045,Yes,No,No internet service,Yes,Yes,One year,No
C02046,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C02047,No,Fiber optic,No,No,Yes,Month-to-month,No
C02048,Yes,DSL,No,No,Yes,Month-to-month,Yes
C02049,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C02050,Yes,DSL,No,No internet service,No,Two year,No
C02051,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes
C02052,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C02053,Yes,Fiber optic,Yes,No,No,Two year,Yes
C02054,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C02055,Yes,No,No,Yes,Yes,One year,Yes
C02056,No,Fiber optic,Yes,No internet service,Yes,Two year,Yes
C02057,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C02058,Yes,No,No,No internet service,No,Month-to-month,No
C02059,Yes,Fiber optic,Yes,No,No internet service,One year,No
C02060,Yes,DSL,No,No,No,Two year,No
C02061,Yes,No,Yes,No,No,One year,Yes
C02062,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C02063,Yes,No,No,No,No internet service,One year,Yes
C02064,Yes,Fiber optic,Yes,Yes,No,One year,No
C02065,Yes,DSL,No,Yes,Yes,Month-to-month,No
C02066,No,No,Yes,No,Yes,Two year,Yes
C02067,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C02068,Yes,No,No,No,Yes,Two year,Yes
C02069,Yes,No,No,No,No,Month-to-month,No
C02070,Yes,No,No,No internet service,No,One year,No
C02071,Yes,DSL,No,No internet service,No,Two year,No
C02072,Yes,Fiber optic,Yes,Yes,Yes,Two year,No
C02073,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,No
C02074,Yes,Fiber optic,No,Yes,Yes,One year,No
C02075,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C02076,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C02077,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C02078,Yes,No,Yes,No,Yes,Two year,Yes
C02079,Yes,DSL,Yes,Yes,No,Two year,Yes
C02080,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes
C02081,Yes,Fiber optic,Yes,No,No internet service,One year,Yes
C02082,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C02083,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C02084,Yes,Fiber optic,No,No,No internet service,One year,No
C02085,Yes,Fiber optic,Yes,No,Yes,One year,Yes
C02086,Yes,Fiber optic,No internet service,No,No,One year,No
C02087,Yes,No,No,No,No internet service,Month-to-month,Yes
C02088,Yes,No,No internet service,No,Yes,Month-to-month,No
C02089,Yes,DSL,No,No,Yes,Month-to-month,No
C02090,Yes,Fiber optic,Yes,Yes,No,One year,No
C02091,No,No,No,Yes,Yes,Month-to-month,No
C02092,Yes,DSL,No,Yes,No,Month-to-month,Yes
C02093,Yes,Fiber optic,No,No,Yes,One year,Yes
C02094,No,Fiber optic,No internet service,No,No,Month-to-month,No
C02095,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes
C02096,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes
C02097,Yes,No,No,No,No,Month-to-month,No
C02098,Yes,DSL,Yes,Yes,Yes,One year,No
C02099,Yes,DSL,No internet service,No,No internet service,Two year,Yes
C02100,Yes,No,No,No internet service,Yes,Month-to-month,Yes
C02101,Yes,No,No internet service,No internet service,Yes,Month-to-month,No
C02102,Yes,Fiber optic,Yes,No,No,One year,Yes
C02103,Yes,Fiber optic,Yes,No,No,One year,Yes
C02104,Yes,DSL,No,No,No internet service,Two year,Yes
C02105,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes
C02106,Yes,DSL,No internet service,No internet service,No,Two year,No
C02107,Yes,No,No,No,Yes,Month-to-month,No
C02108,Yes,Fiber optic,No,No,No,Month-to-month,No
