CustomerID,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn
C01864,18.74,509.09,Credit card,0,0
C01865,62.44,3763.67,Electronic check,3,0
C01866,26.95,751.09,Credit card,3,0
C01867,62.04,517.85,Mailed check,2,1
C01868,26.63,1448.83,Credit card,2,0
C01869,58.29,157.62,Electronic check,0,0
C01870,96.68,5338.1,Credit card,4,1
C01871,96.9,395.8,Bank transfer,2,1
C01872,78.04,1145.46,Credit card,3,0
C01873,26.28,1133.96,Electronic check,0,0
C01874,45.05,2968.29,Bank transfer,3,0
C01875,54.58,1651.18,Bank transfer,1,0
C01876,48.65,424.74,Bank transfer,1,0
C01877,53.01,868.06,Credit card,3,0
C01878,46.19,2909.2,Electronic check,1,0
C01879,59.96,3123.95,Mailed check,0,0
C01880,41.67,330.72,Bank transfer,5,1
C01881,60.02,1673.83,Mailed check,1,0
C01882,76.91,1466.27,Electronic check,2,0
C01883,54.85,713.34,Mailed check,5,1
C01884,80.12,4902.09,Bank transfer,0,0
C01885,60.09,2643.76,Credit card,0,0
C01886,27.87,352.78,Electronic check,3,0
C01887,78.02,3657.72,Mailed check,3,0
C01888,74.67,2244.47,Electronic check,3,0
C01889,57.53,296.88,Bank transfer,0,0
C01890,18.0,564.13,Bank transfer,1,1
C01891,18.0,242.38,Bank transfer,3,1
C01892,75.44,1363.16,Electronic check,4,1
C01893,69.18,4364.52,Mailed check,3,0
C01894,69.02,3501.2,Bank transfer,1,1
C01895,57.84,552.94,Electronic check,2,0
C01896,51.68,3153.61,Electronic check,2,0
C01897,75.26,3095.01,Bank transfer,3,1
C01898,98.08,6184.66,Credit card,1,0
C01899,26.86,1422.49,Bank transfer,2,0
C01900,93.73,2349.86,Mailed check,2,1
C01901,41.59,1597.83,Mailed check,0,0
C01902,18.0,675.4,Mailed check,2,0
C01903,102.14,5297.95,Mailed check,1,0
C01904,55.41,1020.87,Electronic check,0,0
C01905,75.81,1840.83,Electronic check,2,0
C01906,92.59,1647.8,Credit card,0,0
C01907,23.96,531.19,Electronic check,3,0
C01908,41.41,475.14,Bank transfer,1,0
C01909,70.94,221.48,Credit card,0,0
C01910,19.6,1303.45,Bank transfer,3,0
C01911,47.1,262.79,Mailed check,2,0
C01912,48.84,3097.18,Mailed check,5,1
C01913,34.25,59.16,Mailed check,0,0
C01914,93.71,5238.62,Mailed check,2,0
C01915,34.64,894.65,Electronic check,4,1
C01916,69.14,2586.7,Bank transfer,2,0
C01917,27.08,594.63,Mailed check,1,0
C01918,64.67,2222.67,Bank transfer,1,0
C01919,60.58,1996.56,Bank transfer,3,0
C01920,103.24,3881.35,Bank transfer,7,1
C01921,64.8,1823.97,Electronic check,0,0
C01922,52.69,2053.68,Mailed check,1,0
C01923,61.96,3685.57,Bank transfer,3,0
C01924,22.23,668.0,Mailed check,3,0
C01925,25.2,664.55,Electronic check,2,0
C01926,99.7,997.72,Mailed check,1,0
C01927,71.79,1866.05,Bank transfer,1,0
C01928,73.65,678.6,Electronic check,6,1
C01929,22.63,303.99,Bank transfer,0,0
C01930,18.0,1241.44,Electronic check,4,1
C01931,97.71,694.79,Bank transfer,5,1
C01932,72.25,2536.06,Mailed check,7,1
C01933,61.54,3677.45,Credit card,4,1
C01934,41.46,2813.19,Electronic check,3,0
C01935,20.46,204.28,Electronic check,2,0
C01936,79.74,950.86,Mailed check,4,1
C01937,52.22,1418.79,Bank transfer,3,0
C01938,65.26,2582.0,Credit card,0,0
C01939,39.8,2762.18,Bank transfer,3,0
C01940,69.72,1040.47,Credit card,2,1
C01941,66.53,795.56,Electronic check,3,0
C01942,23.96,430.85,Electronic check,3,0
C01943,90.49,5704.53,Mailed check,4,1
C01944,79.62,189.97,Electronic check,3,0
C01945,106.82,2882.2,Bank transfer,7,1
C01946,89.45,791.13,Mailed check,6,1
C01947,47.03,559.08,Bank transfer,1,0
C01948,25.36,1688.89,Electronic check,2,0
C01949,21.64,11.69,Credit card,0,0
C01950,100.95,2306.35,Mailed check,5,1
C01951,92.32,6006.97,Credit card,2,0
C01952,18.95,810.32,Mailed check,2,1
C01953,58.14,372.71,Electronic check,3,0
C01954,58.7,2034.78,Electronic check,1,0
C01955,33.8,2304.52,Bank transfer,1,0
C01956,54.0,1578.41,Credit card,2,0
C01957,92.85,3558.3,Credit card,0,0
C01958,83.24,3153.64,Electronic check,0,0
C01959,21.64,1005.24,Electronic check,3,1
C01960,54.17,746.35,Mailed check,0,0
C01961,52.31,3163.59,Electronic check,2,0
C01962,46.34,3316.37,Credit card,2,0
C01963,60.55,660.88,Electronic check,2,0
C01964,80.28,4767.05,Mailed check,2,0
C01965,56.12,3287.04,Electronic check,1,0
C01966,68.41,3635.99,Electronic check,7,1
C01967,36.51,968.53,Bank transfer,0,0
C01968,60.51,2060.75,Credit card,1,1
C01969,65.24,3907.21,Mailed check,2,0
C01970,62.9,670.92,Credit card,2,0
C01971,18.0,1068.68,Electronic check,1,0
C01972,18.0,1163.74,Credit card,0,0
C01973,18.0,896.39,Bank transfer,0,0
C01974,60.59,1529.52,Electronic check,0,0
C01975,36.16,1448.81,Electronic check,0,0
C01976,60.07,234.23,Electronic check,1,0
C01977,35.78,2411.64,Credit card,2,0
C01978,51.77,1310.6,Credit card,1,0
C01979,20.13,90.94,Electronic check,2,0
C01980,61.8,3526.27,Electronic check,0,0
C01981,58.92,2761.13,Mailed check,3,1
C01982,18.0,819.2,Credit card,0,0
C01983,21.9,72.83,Electronic check,0,0
C01984,58.73,3175.44,Credit card,3,0
C01985,27.16,1247.39,Electronic check,2,0
C01986,19.68,1139.55,Mailed check,0,0
C01987,24.02,1406.57,Electronic check,2,0
C01988,104.73,1681.14,Bank transfer,3,0
C01989,98.97,1476.07,Electronic check,3,0
C01990,105.63,6941.18,Credit card,0,0
C01991,30.44,1151.66,Mailed check,3,0
C01992,47.46,1531.43,Electronic check,2,0
C01993,83.77,1772.5,Electronic check,3,0
C01994,31.3,1427.63,Electronic check,2,0
C01995,88.08,4775.95,Mailed check,2,0
C01996,73.12,98.56,Credit card,3,1
C01997,77.68,3088.72,Electronic check,1,1
C01998,75.9,5391.29,Credit card,2,0
C01999,96.74,1956.1,Electronic check,3,0
C02000,51.37,1053.38,Electronic check,7,1
C02001,71.78,4526.43,Credit card,0,0
C02002,18.0,112.24,Mailed check,1,1
C02003,64.23,1888.87,Mailed check,3,1
C02004,34.57,1152.12,Bank transfer,2,0
C02005,56.21,3198.35,Mailed check,1,0
C02006,39.88,406.27,Electronic check,1,0
C02007,22.99,699.2,Bank transfer,2,0
C02008,23.67,248.01,Bank transfer,6,1
C02009,23.72,1297.34,Mailed check,2,0
C02010,83.78,3787.73,Mailed check,7,1
C02011,73.53,2668.44,Electronic check,0,0
C02012,44.11,1197.26,Electronic check,1,0
C02013,93.26,1016.38,Electronic check,1,1
C02014,95.04,6260.56,Credit card,1,0
C02015,66.06,3048.89,Electronic check,4,1
C02016,32.35,743.88,Bank transfer,2,0
C02017,69.82,2107.61,Bank transfer,2,0
C02018,68.69,3572.61,Mailed check,1,0
C02019,49.23,2565.16,Bank transfer,3,1
C02020,89.5,2954.23,Mailed check,0,0
C02021,60.02,1343.81,Bank transfer,1,0
C02022,24.91,1150.99,Credit card,1,0
C02023,91.77,4297.92,Electronic check,3,0
C02024,24.53,1037.37,Credit card,2,0
C02025,50.51,311.86,Mailed check,0,0
C02026,58.8,1966.42,Bank transfer,2,1
C02027,97.22,4238.85,Credit card,3,0
C02028,26.18,1793.86,Electronic check,0,0
C02029,18.0,656.36,Bank transfer,1,0
C02030,26.41,642.29,Credit card,1,0
C02031,36.26,1423.22,Electronic check,2,0
C02032,96.13,1235.36,Mailed check,0,0
C02033,89.32,683.81,Electronic check,1,0
C02034,29.8,1453.47,Bank transfer,2,0
C02035,100.78,7155.1,Electronic check,2,0
C02036,68.14,4136.21,Credit card,2,0
C02037,28.77,1205.99,Electronic check,0,0
C02038,53.58,180.21,Bank transfer,1,1
C02039,103.76,7369.32,Credit card,1,0
C02040,66.87,2180.07,Mailed check,1,0
C02041,52.09,1078.43,Bank transfer,4,1
C02042,73.1,4635.4,Credit card,1,0
C02043,93.29,4952.42,Electronic check,6,1
C02044,87.99,4760.1,Bank transfer,0,0
C02045,26.9,539.41,Credit card,1,0
C02046,42.78,3010.27,Electronic check,2,0
C02047,85.11,2797.82,Bank transfer,1,0
C02048,42.7,1626.47,Credit card,0,0
C02049,43.19,2337.1,Credit card,3,0
C02050,62.22,2937.52,Mailed check,2,0
C02051,58.59,741.81,Mailed check,3,0
C02052,71.8,1541.61,Electronic check,0,0
C02053,95.51,2479.62,Mailed check,2,0
C02054,78.03,5318.18,Bank transfer,3,0
C02055,34.41,1728.36,Bank transfer,1,0
C02056,113.89,3106.81,Credit card,0,0
C02057,69.07,3654.06,Mailed check,2,0
C02058,19.44,1053.2,Bank transfer,0,0
C02059,61.95,1769.97,Electronic check,2,0
C02060,57.81,1643.82,Electronic check,5,1
C02061,18.0,1161.78,Electronic check,2,0
C02062,56.28,2287.59,Bank transfer,2,0
C02063,46.36,500.9,Credit card,1,0
C02064,71.26,3744.38,Credit card,0,0
C02065,45.22,1919.28,Credit card,3,0
C02066,18.95,694.45,Credit card,2,1
C02067,54.55,2835.66,Bank transfer,2,0
C02068,27.11,1730.94,Mailed check,1,1
C02069,45.64,1081.78,Credit card,3,1
C02070,18.76,576.22,Electronic check,2,0
C02071,40.02,554.81,Electronic check,1,0
C02072,90.41,4165.7,Mailed check,0,0
C02073,60.4,1774.69,Bank transfer,0,0
C02074,107.24,2703.32,Bank transfer,3,0
C02075,77.09,3862.21,Bank transfer,4,1
C02076,67.06,1933.49,Bank transfer,3,0
C02077,83.07,2745.01,Mailed check,1,0
C02078,28.96,931.39,Mailed check,0,0
C02079,48.12,901.48,Electronic check,1,0
C02080,97.08,881.22,Bank transfer,1,0
C02081,74.79,4396.47,Electronic check,0,0
C02082,30.35,212.1,Credit card,0,0
C02083,77.52,1848.62,Electronic check,3,1
C02084,67.54,3232.62,Mailed check,2,0
C02085,63.25,650.81,Mailed check,2,1
C02086,90.94,4292.5,Electronic check,0,0
C02087,29.95,1584.09,Bank transfer,1,1
C02088,18.0,889.26,Credit card,4,1
C02089,54.33,1210.21,Electronic check,6,1
C02090,78.88,169.67,Credit card,1,0
C02091,28.77,1839.77,Mailed check,1,0
C02092,69.71,1686.4,Electronic check,4,1
C02093,96.24,5573.23,Electronic check,0,0
C02094,86.16,1296.94,Mailed check,2,1
C02095,58.4,725.61,Electronic check,1,0
C02096,86.65,4871.01,Bank transfer,1,0
C02097,18.0,1194.4,Credit card,2,0
C02098,60.93,3800.08,Electronic check,1,0
C02099,64.15,3440.14,Credit card,3,0
C02100,20.94,376.41,Electronic check,4,1
C02101,33.81,2220.7,Credit card,1,0
C02102,90.52,4329.11,Mailed check,1,0
C02103,79.88,1044.95,Electronic check,1,0
C02104,52.15,530.86,Electronic check,2,0
C02105,22.58,1425.97,Electronic check,1,0
C02106,63.6,1262.34,Credit card,0,0
C02107,20.87,1164.58,Electronic check,3,0
C02108,84.62,832.34,Mailed check,1,0
C02109,53.16,1056.15,Electronic check,1,0
C02110,67.83,1424.55,Electronic check,2,0
C02111,18.0,357.66,Electronic check,1,0
C02112,27.25,1327.39,Bank transfer,2,0
C02113,79.56,5220.31,Bank transfer,0,0
C02114,85.14,5534.3,Electronic check,2,0
C02115,69.7,3694.72,Credit card,0,0
C02116,77.58,1198.03,Mailed check,3,1
C02117,64.67,4510.87,Bank transfer,3,0
C02118,45.51,1772.04,Electronic check,2,0
C02119,30.03,1177.89,Mailed check,1,0
C02120,104.18,5182.21,Credit card,2,0
C02121,43.21,2361.61,Mailed check,2,0
C02122,65.61,4429.17,Mailed check,2,0
C02123,75.38,3160.15,Mailed check,2,0
C02124,83.08,3689.3,Electronic check,2,0
C02125,51.66,2720.59,Electronic check,2,0
C02126,67.11,1262.56,Bank transfer,3,0
C02127,55.88,1238.96,Bank transfer,1,0
C02128,80.18,3576.89,Electronic check,3,0
C02129,60.23,307.87,Mailed check,2,0
C02130,75.28,1681.42,Electronic check,2,1
C02131,63.1,3213.03,Bank transfer,5,1
C02132,87.88,6120.36,Bank transfer,3,0
C02133,103.17,3802.81,Credit card,0,0
C02134,63.06,1826.35,Bank transfer,0,0
C02135,95.68,3059.47,Bank transfer,3,0
C02136,41.19,2014.43,Bank transfer,0,0
C02137,62.56,2484.73,Mailed check,3,1
C02138,49.21,113.04,Credit card,3,1
C02139,80.94,3123.37,Mailed check,0,0
C02140,77.39,2216.78,Mailed check,7,1
C02141,22.5,1151.91,Credit card,4,1
C02142,96.9,6104.94,Credit card,3,0
C02143,74.72,5181.2,Mailed check,1,0
C02144,54.21,2406.03,Credit card,1,0
C02145,35.08,906.66,Mailed check,1,0
C02146,72.88,2335.6,Mailed check,1,0
C02147,72.97,937.08,Credit card,2,0
C02148,65.88,4433.39,Bank transfer,1,1
C02149,20.05,1225.84,Electronic check,2,0
C02150,36.6,2257.45,Mailed check,1,0
C02151,45.24,1072.33,Credit card,1,0
C02152,56.19,1287.11,Electronic check,4,1
C02153,78.65,4787.09,Mailed check,1,0
C02154,64.57,2548.38,Electronic check,1,0
C02155,74.75,3811.53,Bank transfer,1,0
C02156,60.67,2121.29,Mailed check,3,0
C02157,78.54,2509.55,Mailed check,1,0
C02158,101.5,4591.18,Bank transfer,1,0
C02159,93.73,5496.12,Electronic check,2,0
C02160,73.15,1805.75,Credit card,2,1
C02161,81.07,4716.45,Electronic check,3,0
C02162,69.87,1238.62,Electronic check,6,1
C02163,69.5,2003.77,Mailed check,0,0
C02164,18.0,1176.0,Mailed check,3,0
C02165,43.75,2928.3,Mailed check,1,0
C02166,62.41,4106.19,Credit card,3,0
C02167,56.44,1315.7,Electronic check,1,0
C02168,52.42,3113.21,Bank transfer,1,0
C02169,58.29,3915.91,Bank transfer,3,1
C02170,42.89,2991.05,Electronic check,4,1
C02171,71.06,129.29,Mailed check,4,1
C02172,61.77,3285.58,Credit card,3,0
C02173,34.05,2449.26,Electronic check,4,1
C02174,64.66,3554.63,Electronic check,1,0
C02175,53.84,942.78,Electronic check,3,1
C02176,20.41,1129.0,Mailed check,4,1
C02177,31.13,226.34,Mailed check,1,0
C02178,51.68,1830.88,Bank transfer,2,1
C02179,99.41,4499.44,Credit card,1,0
C02180,94.27,3118.95,Bank transfer,3,0
C02181,94.59,4704.11,Mailed check,0,0
C02182,36.09,620.01,Electronic check,0,0
C02183,64.05,2827.74,Electronic check,3,0
C02184,41.22,1905.62,Bank transfer,3,0
C02185,60.45,2734.27,Bank transfer,2,0
C02186,65.52,1332.18,Electronic check,6,1
C02187,24.79,527.97,Bank transfer,3,0
C02188,102.17,1929.7,Mailed check,0,0
C02189,65.51,2183.4,Credit card,1,0
C02190,57.99,2436.01,Mailed check,1,0
C02191,60.74,1601.98,Mailed check,0,0
C02192,19.78,573.82,Bank transfer,2,0
C02193,27.15,533.17,Bank transfer,0,0
C02194,58.65,955.28,Credit card,1,0
C02195,87.08,4088.26,Mailed check,3,0
C02196,49.2,2854.6,Credit card,2,0
C02197,22.13,439.87,Credit card,1,0
C02198,65.57,4067.85,Credit card,4,1
C02199,78.74,3232.54,Electronic check,1,0
C02200,71.29,855.88,Mailed check,1,0
C02201,55.77,1463.48,Bank transfer,0,0
C02202,56.63,72.41,Mailed check,1,0
C02203,21.01,88.29,Mailed check,3,0
C02204,62.02,1489.91,Credit card,2,0
C02205,73.2,2449.52,Bank transfer,3,0
C02206,43.11,2431.84,Credit card,3,0
C02207,49.7,515.8,Mailed check,3,0
C02208,33.3,1999.22,Electronic check,0,0
C02209,92.75,1574.75,Bank transfer,2,0
C02210,21.89,210.07,Mailed check,1,0
C02211,23.31,1176.4,Bank transfer,2,0
C02212,84.92,4707.9,Bank transfer,1,0
C02213,89.27,3865.28,Bank transfer,3,0
C02214,100.8,925.4,Bank transfer,3,0
C02215,92.24,827.53,Credit card,1,1
C02216,86.65,2459.1,Bank transfer,3,0
C02217,91.93,2950.46,Mailed check,0,0
C02218,81.67,5777.36,Bank transfer,5,1
C02219,87.62,1823.8,Bank transfer,1,0
C02220,76.07,1097.47,Electronic check,0,0
C02221,61.48,4203.48,Mailed check,1,0
C02222,68.95,783.91,Credit card,1,0
C02223,90.92,185.09,Electronic check,1,0
C02224,81.98,2524.3,Electronic check,2,0
C02225,79.73,2277.04,Bank transfer,2,0
C02226,84.4,3697.1,Credit card,2,0
C02227,53.26,3326.32,Bank transfer,3,0
C02228,77.46,5236.32,Electronic check,1,0
C02229,55.15,1146.98,Bank transfer,3,0
C02230,74.9,5231.59,Credit card,3,0
C02231,70.82,3175.59,Electronic check,0,0
C02232,74.52,337.72,Mailed check,2,0
C02233,38.33,2531.99,Bank transfer,3,1
C02234,49.5,527.39,Bank transfer,3,1
C02235,19.31,847.02,Credit card,2,0
C02236,72.21,4140.08,Electronic check,5,1
C02237,23.45,432.44,Credit card,2,0
C02238,83.31,1642.09,Bank transfer,0,0
C02239,61.91,2130.77,Electronic check,6,1
C02240,81.55,5137.84,Bank transfer,1,0
C02241,50.09,812.37,Bank transfer,3,0
C02242,63.92,3074.29,Mailed check,2,1
C02243,84.93,2818.49,Mailed check,6,1
C02244,25.02,219.78,Bank transfer,3,0
C02245,71.61,3649.53,Credit card,2,0
C02246,55.34,3341.53,Bank transfer,2,0
C02247,47.77,1952.77,Electronic check,2,0
C02248,87.62,1159.42,Credit card,2,1
C02249,24.82,318.79,Credit card,1,0
C02250,79.38,2427.06,Electronic check,1,0
C02251,84.16,3030.76,Electronic check,3,0
C02252,58.45,2295.0,Credit card,3,0
C02253,72.09,1267.01,Electronic check,1,0
C02254,49.06,1767.65,Mailed check,3,0
C02255,82.26,1724.84,Credit card,0,0
C02256,18.0,876.94,Electronic check,1,0
C02257,43.45,2490.0,Bank transfer,1,0
C02258,18.99,885.21,Mailed check,1,0
C02259,18.0,0.0,Bank transfer,2,0
C02260,58.33,4110.78,Mailed check,3,0
C02261,25.17,17.27,Credit card,0,0
C02262,20.79,1458.41,Credit card,0,0
C02263,35.01,90.25,Electronic check,2,0
C02264,18.35,707.34,Credit card,2,0
C02265,69.04,555.89,Bank transfer,2,0
C02266,59.74,397.95,Mailed check,3,0
C02267,44.54,2199.57,Electronic check,3,0
C02268,70.07,3659.88,Bank transfer,3,0
C02269,28.33,246.41,Mailed check,2,0
C02270,76.52,5382.37,Credit card,2,0
C02271,69.21,1612.8,Bank transfer,1,0
C02272,56.96,1304.16,Mailed check,0,0
C02273,18.0,395.25,Credit card,2,0
C02274,62.49,2055.48,Electronic check,3,0
C02275,79.81,1048.61,Electronic check,0,0
C02276,108.88,3329.41,Mailed check,2,0
C02277,56.95,873.32,Mailed check,2,0
C02278,26.25,76.58,Mailed check,3,0
C02279,29.56,785.26,Mailed check,2,0
C02280,90.74,4397.62,Mailed check,0,0
C02281,81.9,4498.56,Bank transfer,0,0
C02282,24.8,652.3,Mailed check,2,0
C02283,60.3,1396.05,Electronic check,1,0
C02284,43.34,2434.91,Bank transfer,2,0
C02285,82.33,4026.25,Credit card,5,1
C02286,59.55,3582.48,Electronic check,0,0
C02287,68.07,4423.84,Credit card,3,0
C02288,85.53,5012.54,Bank transfer,3,1
C02289,45.02,2993.65,Mailed check,3,0
C02290,46.14,1381.58,Bank transfer,1,0
C02291,37.55,1100.24,Electronic check,0,0
C02292,57.71,1338.96,Electronic check,0,0
C02293,70.42,1201.68,Electronic check,7,1
C02294,87.09,4703.84,Bank transfer,3,0
C02295,39.12,1993.06,Bank transfer,5,1
C02296,99.81,5696.46,Electronic check,2,1
C02297,93.01,1097.44,Electronic check,6,1
C02298,67.3,2357.08,Bank transfer,0,0
C02299,77.06,1251.38,Electronic check,4,1
C02300,24.79,1589.4,Mailed check,2,0
C02301,71.61,1341.35,Electronic check,7,1
C02302,18.31,181.88,Electronic check,1,1
C02303,63.56,2631.94,Electronic check,0,0
C02304,78.31,4931.43,Credit card,1,0
C02305,73.8,4842.02,Bank transfer,2,0
C02306,84.64,572.52,Bank transfer,2,1
C02307,75.29,1773.65,Electronic check,0,0
C02308,19.13,177.75,Mailed check,2,0
C02309,18.0,401.93,Bank transfer,1,0
C02310,88.15,3338.12,Electronic check,2,0
C02311,65.04,1276.19,Bank transfer,3,1
C02312,71.16,380.54,Bank transfer,3,0
C02313,90.65,3348.21,Mailed check,3,0
C02314,67.42,270.19,Mailed check,3,1
C02315,77.45,1331.39,Electronic check,0,0
C02316,75.64,45.59,Mailed check,7,1
C02317,73.75,490.5,Bank transfer,0,0
C02318,62.77,1946.4,Electronic check,3,0
C02319,79.18,4763.2,Bank transfer,3,0
C02320,33.7,1894.24,Electronic check,1,0
C02321,71.05,576.02,Credit card,3,0
C02322,32.61,95.45,Bank transfer,1,0
C02323,69.24,1740.53,Credit card,3,1
C02324,54.73,2585.56,Mailed check,0,0
C02325,94.36,5101.94,Electronic check,3,0
C02326,27.92,1663.42,Electronic check,6,1
C02327,87.65,2214.47,Electronic check,2,1
C02328,67.15,840.51,Electronic check,1,0
C02329,91.12,165.45,Bank transfer,3,0
C02330,44.01,459.1,Electronic check,3,0
C02331,59.78,273.82,Mailed check,3,0
C02332,52.42,3254.06,Electronic check,0,0
C02333,83.97,1642.57,Credit card,2,0
C02334,28.63,1661.26,Electronic check,6,1
C02335,39.51,1590.89,Credit card,0,0
C02336,28.86,1115.58,Bank transfer,3,0
C02337,73.08,2408.8,Bank transfer,1,0
C02338,33.9,2031.73,Electronic check,2,0
C02339,81.08,344.45,Bank transfer,2,0
C02340,64.96,459.41,Mailed check,3,0
C02341,80.57,2476.44,Bank transfer,0,0
C02342,79.41,2298.87,Electronic check,3,0
C02343,23.92,915.25,Electronic check,3,0
C02344,57.86,3060.98,Electronic check,3,0
C02345,23.1,951.25,Mailed check,1,0
C02346,74.41,1414.93,Electronic check,1,0
C02347,106.86,2557.76,Electronic check,0,0
C02348,98.16,5281.75,Mailed check,0,0
C02349,27.49,386.56,Credit card,0,0
C02350,87.21,3171.31,Credit card,1,0
C02351,78.96,3064.39,Credit card,2,0
C02352,75.39,4091.45,Bank transfer,0,0
C02353,51.95,2646.42,Mailed check,6,1
C02354,48.61,1605.32,Bank transfer,0,0
C02355,76.1,1675.65,Mailed check,5,1
C02356,73.5,1977.6,Bank transfer,2,0
C02357,91.86,2754.7,Mailed check,1,1
C02358,67.76,1094.22,Credit card,3,0
C02359,75.0,3348.68,Electronic check,3,0
C02360,73.96,1104.75,Bank transfer,1,0
C02361,56.14,2638.19,Mailed check,2,0
C02362,71.84,3891.44,Credit card,2,0
C02363,78.49,5406.31,Mailed check,1,0
C02364,57.86,515.73,Electronic check,3,0
C02365,43.19,2347.11,Electronic check,6,1
C02366,33.3,199.76,Bank transfer,4,1
C02367,29.76,735.74,Electronic check,1,0
C02368,18.0,216.01,Bank transfer,3,0
C02369,91.74,1121.06,Bank transfer,1,1
C02370,64.37,860.96,Electronic check,4,1
C02371,34.97,131.93,Electronic check,6,1
C02372,42.39,2520.12,Bank transfer,2,0
C02373,25.1,117.3,Credit card,1,0
C02374,26.25,745.86,Credit card,1,0
C02375,28.9,1452.12,Credit card,1,0
C02376,78.83,5613.94,Electronic check,0,0
C02377,48.77,2954.74,Mailed check,0,0
C02378,93.25,896.89,Credit card,6,1
C02379,87.75,6233.33,Credit card,0,0
C02380,103.45,4894.04,Electronic check,3,1
C02381,58.54,759.87,Mailed check,0,0
